,고객이름,방문매장,최근방문날짜,방문횟수
12484,57332099,GS25S강남역3호점,2018-05-20,5
12485,57332099,GS25강남사랑점,2018-05-16,2
12486,57332099,GS25강남신사점,2019-07-11,11
12487,57332099,GS25개포경남점,2019-01-18,11
12488,57332099,GS25강남유블레스점,2018-05-13,8
12489,57332099,GS25강남쥬비스점,2019-05-19,7
12490,57332099,GS25강남리츠칼튼점,2020-08-11,5
12491,57332099,GS25R선릉7점,2020-06-18,20
12492,57332099,GS25S강남역2호점,2020-01-11,1
12493,70772599,GS25강남갤러리점,2018-07-14,11
12494,70772599,GS25강남N타워점,2019-08-21,11
12495,70772599,GS25R선릉7점,2018-01-18,3
12496,88205987,GS25강남본점,2020-08-14,9
12497,88205987,GS25S9신논현역점,2019-08-11,12
12498,88205987,GS25개나리SK점,2020-02-13,5
12499,88205987,GS25S강남역1호점,2018-07-12,5
12500,88205987,GS25강남영동점,2019-01-14,20
12501,88205987,GS25강남쉐르빌점,2020-06-16,16
12502,88205987,GS25R서울강남4점,2018-05-15,5
12503,91018008,GS25개포경남점,2020-05-12,20
12504,91018008,GS25강남리츠칼튼점,2019-03-21,15
12505,91018008,GS25강남나누리점,2019-04-14,8
12506,91018008,GS25강남쥬비스점,2019-09-11,15
12507,91018008,GS25강남로데오점,2020-06-15,2
12508,91018008,GS25강남역삼점,2018-03-11,1
12509,91018008,GS25강남쉐르빌점,2019-02-12,2
12510,91018008,GS25강남나누리점,2018-06-11,8
12511,91018008,GS25강남태양점,2018-03-15,16
12512,91018008,GS25R서울강남4점,2018-09-14,10
12513,91018008,GS25강남영동점,2019-07-10,4
12514,91018008,GS25R선릉7점,2020-03-17,15
12515,91018008,GS25S9언주역점,2020-03-17,17
12516,91018008,GS25강남에이스타워점,2020-03-19,19
12517,91018008,GS25강남LH점,2018-02-14,10
12518,49705740,GS25강남쥬비스점,2019-09-12,12
12519,49705740,GS25강남한티점,2018-03-19,1
12520,49705740,GS25강남영동점,2018-03-18,9
12521,49705740,GS25강남드림하이점,2020-01-19,9
12522,49705740,GS25강남나누리점,2019-01-19,3
12523,49705740,GS25강남쉐르빌점,2019-07-19,11
12524,77558688,GS25개나리SK점,2019-07-12,7
12525,77558688,GS25S9삼성중앙역점,2020-09-12,6
12526,77558688,GS25강남태양점,2020-09-15,11
12527,77558688,GS25강남N타워점,2018-09-21,18
12528,77558688,GS25강남N타워점,2019-03-13,6
12529,77558688,GS25강남드림하이점,2019-05-18,9
12530,77558688,GS25S강남구청역점,2020-06-16,20
12531,77558688,GS25S강남구청역점,2019-08-11,16
12532,78322113,GS25강남갤러리점,2019-01-14,18
12533,78322113,GS25S강남역1호점,2018-02-20,11
12534,78322113,GS25강남개포점,2019-05-11,1
12535,78322113,GS25강남에이스타워점,2019-07-16,10
12536,78322113,GS25R선릉7점,2020-07-11,4
12537,78322113,GS25강남에이스타워점,2019-07-15,12
12538,78322113,GS25강남에이스타워점,2019-06-14,11
12539,78322113,GS25강남LH점,2020-03-19,2
12540,78322113,GS25강남사랑점,2018-02-11,2
12541,78322113,GS25강남아트점,2018-02-16,8
12542,78322113,GS25S강남역2호점,2018-03-19,16
12543,78322113,GS25S강남역2호점,2020-03-12,13
12544,45157799,GS25강남N타워점,2020-08-20,3
12545,45157799,GS25S강남구청역점,2019-09-18,11
12546,45157799,GS25강남갤러리점,2018-09-17,2
12547,45157799,GS25강남시티힐점,2020-06-17,16
12548,45157799,GS25강남태양점,2018-09-16,7
12549,45157799,GS25강남청담점,2018-03-15,19
12550,9087351,GS25강남세곡점,2020-06-18,16
12551,9087351,GS25강남타운점,2019-02-10,8
12552,9087351,GS25강남시티힐점,2020-01-11,15
12553,9087351,GS25S강남역1호점,2020-03-19,6
12554,9087351,GS25강남에이스타워점,2018-02-10,18
12555,9087351,GS25S9신논현역점,2018-07-19,13
12556,9087351,GS25강남시티힐점,2020-06-11,17
12557,9087351,GS25강남신사점,2019-03-10,8
12558,83515218,GS25S강남역3호점,2018-04-10,4
12559,83515218,GS25강남쌍용점,2018-02-20,16
12560,1358554,GS25강남영동점,2018-04-10,5
12561,33202229,GS25개포경남점,2020-03-21,17
12562,17307796,GS25강남갤러리점,2020-01-13,14
12563,17307796,GS25강남상록회관점,2020-02-12,12
12564,17307796,GS25강남엘지점,2018-05-16,12
12565,17307796,GS25S강남역1호점,2020-07-13,8
12566,17307796,GS25S강남역2호점,2018-01-16,15
12567,17307796,GS25강남대치점,2019-01-16,1
12568,17307796,GS25강남YBM점,2019-07-10,2
12569,17307796,GS25강남신사점,2018-06-14,10
12570,17307796,GS25S강남역3호점,2018-07-17,14
12571,17307796,GS25강남은성점,2018-05-12,5
12572,50691556,GS25강남아트점,2018-07-13,18
12573,50691556,GS25강남은성점,2019-04-16,9
12574,50691556,GS25강남시티힐점,2018-09-14,18
12575,76282744,GS25S9언주역점,2018-02-14,6
12576,56120468,GS25강남쉐르빌점,2019-03-15,5
12577,67121454,GS25강남에이스타워점,2020-03-11,8
12578,67121454,GS25강남N타워점,2019-06-12,9
12579,67121454,GS25R서울강남4점,2020-05-12,1
12580,29143904,GS25강남쌍용점,2019-02-17,19
12581,29143904,GS25S강남역1호점,2019-04-18,18
12582,29143904,GS25S9신논현역점,2020-09-19,2
12583,29143904,GS25강남갤러리점,2019-03-15,18
12584,29143904,GS25개나리SK점,2019-07-18,4
12585,29143904,GS25강남쥬비스점,2018-08-11,6
12586,29143904,GS25강남에이스타워점,2018-04-13,6
12587,98100614,GS25S강남역2호점,2020-04-12,11
12588,98100614,GS25개포경남점,2020-07-10,20
12589,98100614,GS25S강남역2호점,2019-06-13,3
12590,98100614,GS25S강남구청역점,2020-03-10,7
12591,98100614,GS25강남아트점,2019-02-13,17
12592,98100614,GS25강남LH점,2019-06-18,3
12593,98100614,GS25강남나누리점,2020-04-16,10
12594,98100614,GS25개나리SK점,2018-05-14,4
12595,98100614,GS25S9봉은사역점,2019-06-19,4
12596,98100614,GS25강남상록회관점,2020-09-18,8
12597,98100614,GS25강남청담점,2018-07-15,5
12598,98100614,GS25R서울강남4점,2019-03-16,9
12599,10537530,GS25강남태양점,2018-03-11,8
12600,98961703,GS25강남태양점,2020-02-14,3
12601,98961703,GS25강남한티점,2019-01-18,5
12602,98961703,GS25강남갤러리점,2018-05-12,15
12603,98961703,GS25강남상록회관점,2018-01-20,3
12604,98961703,GS25R서울강남4점,2019-07-11,8
12605,98961703,GS25강남로데오점,2019-03-10,1
12606,98961703,GS25R선릉7점,2019-06-10,9
12607,98961703,GS25강남에이스타워점,2020-09-16,17
12608,98961703,GS25R서울강남4점,2019-05-16,14
12609,98961703,GS25강남시티힐점,2020-02-13,11
12610,98961703,GS25강남타운점,2020-05-21,4
12611,98961703,GS25S강남역1호점,2020-08-11,1
12612,98961703,GS25강남메트로점,2020-03-14,16
12613,70859425,GS25R서울강남4점,2018-07-19,12
12614,46767557,GS25강남역삼점,2019-05-19,5
12615,46767557,GS25강남N타워점,2018-09-13,18
12616,46767557,GS25S9삼성중앙역점,2020-07-10,17
12617,46767557,GS25강남신사점,2018-07-18,14
12618,46767557,GS25강남LH점,2019-03-15,8
12619,84663187,GS25강남개포점,2019-01-12,2
12620,84663187,GS25강남LH점,2018-05-14,4
12621,84663187,GS25강남로데오점,2020-04-10,18
12622,84663187,GS25강남LH점,2019-08-21,3
12623,84663187,GS25강남동원점,2020-06-20,20
12624,84663187,GS25강남에이스타워점,2020-05-20,5
12625,84663187,GS25개포경남점,2019-06-20,2
12626,84663187,GS25강남개포점,2019-02-14,6
12627,84663187,GS25강남리츠칼튼점,2020-06-11,1
12628,84663187,GS25강남영동점,2019-08-12,11
12629,78812541,GS25개포경남점,2020-02-17,8
12630,78812541,GS25강남대치점,2018-03-13,1
12631,78812541,GS25R서울강남4점,2020-07-10,19
12632,78812541,GS25강남한티점,2019-05-10,17
12633,78812541,GS25강남동원점,2020-04-10,14
12634,78812541,GS25강남엘지점,2020-02-15,6
12635,78812541,GS25S강남역1호점,2019-08-12,18
12636,78812541,GS25강남로데오점,2019-03-20,16
12637,78812541,GS25강남쌍용점,2020-01-15,14
12638,78812541,GS25S강남구청역점,2018-05-13,17
12639,78812541,GS25R선릉7점,2019-06-11,16
12640,43338536,GS25강남역삼점,2019-02-15,5
12641,43338536,GS25강남개포점,2020-07-18,15
12642,43338536,GS25강남대치점,2018-03-16,16
12643,93366455,GS25강남한티점,2018-04-21,20
12644,93366455,GS25S강남구청역점,2019-08-11,8
12645,93366455,GS25강남LH점,2020-08-17,9
12646,93366455,GS25강남역삼점,2018-04-16,5
12647,93366455,GS25강남청담점,2019-06-19,13
12648,93366455,GS25S9신논현역점,2020-01-19,6
12649,93366455,GS25강남사랑점,2020-07-10,8
12650,93366455,GS25강남동원점,2020-02-10,3
12651,93366455,GS25강남역삼점,2019-05-16,1
12652,93366455,GS25강남신사점,2019-06-15,2
12653,93366455,GS25S9삼성중앙역점,2019-06-17,10
12654,93366455,GS25강남상록회관점,2019-02-15,5
12655,93366455,GS25강남쥬비스점,2018-04-10,9
12656,93366455,GS25S강남역1호점,2018-02-17,7
12657,93366455,GS25강남드림하이점,2018-01-15,19
12658,66198151,GS25강남태강점,2019-02-17,18
12659,66198151,GS25강남엘지점,2020-04-12,10
12660,66198151,GS25강남N타워점,2020-08-15,2
12661,66198151,GS25강남아트점,2020-05-18,13
12662,66198151,GS25강남YBM점,2019-01-16,11
12663,66198151,GS25강남타운점,2019-08-20,20
12664,66198151,GS25강남메트로점,2020-02-21,17
12665,66198151,GS25강남YBM점,2018-01-11,17
12666,66198151,GS25강남역삼점,2020-04-13,5
12667,66198151,GS25S강남역2호점,2019-09-18,13
12668,66198151,GS25강남사랑점,2019-06-20,9
12669,66198151,GS25강남쥬비스점,2020-05-21,9
12670,66198151,GS25강남N타워점,2020-06-15,16
12671,66198151,GS25강남N타워점,2019-07-19,16
12672,22219599,GS25S9신논현역점,2019-07-13,3
12673,22219599,GS25S강남역1호점,2020-03-16,16
12674,22219599,GS25S강남역3호점,2020-06-15,15
12675,22219599,GS25S강남구청역점,2018-05-11,11
12676,22219599,GS25강남한티점,2018-03-14,3
12677,22219599,GS25S9봉은사역점,2020-05-15,17
12678,22219599,GS25강남쉐르빌점,2018-08-15,15
12679,22219599,GS25강남N타워점,2018-06-17,10
12680,66538446,GS25강남신사점,2018-05-18,6
12681,66538446,GS25강남아트점,2019-02-18,5
12682,66538446,GS25S9언주역점,2019-04-21,9
12683,60966014,GS25강남N타워점,2019-04-21,6
12684,60966014,GS25강남역삼점,2020-05-14,17
12685,60966014,GS25강남쥬비스점,2019-07-18,16
12686,60966014,GS25강남갤러리점,2019-07-20,12
12687,60966014,GS25강남태강점,2020-09-20,1
12688,65875307,GS25강남청담점,2019-06-19,13
12689,65875307,GS25강남태양점,2020-08-14,20
12690,65875307,GS25강남리츠칼튼점,2018-06-12,7
12691,30265447,GS25개포경남점,2018-06-18,18
12692,30265447,GS25개나리SK점,2020-09-15,3
12693,30265447,GS25S강남구청역점,2018-04-17,12
12694,11395502,GS25강남은성점,2018-08-11,9
12695,11395502,GS25S강남역1호점,2020-01-14,7
12696,11395502,GS25강남로데오점,2018-08-14,15
12697,11395502,GS25R서울강남4점,2018-09-10,2
12698,11395502,GS25강남쉐르빌점,2019-06-16,1
12699,11395502,GS25S강남구청역점,2019-03-15,13
12700,11395502,GS25R선릉7점,2018-04-21,13
12701,67632867,GS25강남청담점,2020-04-18,5
12702,67632867,GS25강남개포점,2020-02-17,13
12703,67632867,GS25강남상록회관점,2018-01-17,8
12704,95823603,GS25S강남역3호점,2020-07-21,15
12705,95823603,GS25강남사랑점,2019-06-12,2
12706,95823603,GS25강남메트로점,2018-05-12,5
12707,95823603,GS25강남메트로점,2018-08-19,4
12708,95823603,GS25강남엘지점,2018-06-19,20
12709,95823603,GS25S강남구청역점,2020-02-18,9
12710,14116373,GS25강남사랑점,2018-08-12,17
12711,14116373,GS25S강남구청역점,2018-05-17,2
12712,14116373,GS25강남한티점,2020-07-20,1
12713,14116373,GS25강남LH점,2019-03-14,12
12714,14116373,GS25강남로데오점,2020-08-11,10
12715,35017219,GS25S9봉은사역점,2018-02-15,6
12716,35017219,GS25강남청담점,2018-07-17,15
12717,35017219,GS25강남은성점,2018-05-12,4
12718,35017219,GS25S9봉은사역점,2019-03-12,13
12719,57244582,GS25강남청담점,2020-07-13,8
12720,57244582,GS25강남은성점,2020-04-18,17
12721,57244582,GS25강남쌍용점,2020-05-11,1
12722,57244582,GS25강남로데오점,2020-06-14,18
12723,57244582,GS25강남메트로점,2020-02-17,15
12724,57244582,GS25S강남역1호점,2019-09-20,13
12725,57244582,GS25S강남역1호점,2018-04-11,12
12726,57244582,GS25강남동원점,2018-03-19,16
12727,57244582,GS25강남아트점,2019-09-14,19
12728,57244582,GS25S강남역3호점,2020-04-20,17
12729,57244582,GS25강남영동점,2018-03-13,19
12730,57244582,GS25강남영동점,2020-08-14,17
12731,57244582,GS25강남상록회관점,2020-01-14,11
12732,57244582,GS25강남신사점,2019-05-21,4
12733,26016827,GS25S9언주역점,2020-09-19,13
12734,26016827,GS25강남YBM점,2020-03-18,20
12735,26016827,GS25강남청담점,2018-02-21,4
12736,26016827,GS25R서울강남4점,2020-05-10,18
12737,26016827,GS25강남태양점,2018-04-12,20
12738,26016827,GS25개나리SK점,2019-04-17,20
12739,26016827,GS25강남상록회관점,2019-03-14,17
12740,26016827,GS25S강남구청역점,2018-09-17,14
12741,26016827,GS25강남쌍용점,2020-01-14,19
12742,26016827,GS25S9삼성중앙역점,2018-05-17,5
12743,26016827,GS25R서울강남4점,2019-09-18,18
12744,26016827,GS25강남시티힐점,2020-04-18,19
12745,26016827,GS25강남청담점,2018-02-11,10
12746,95938645,GS25강남YBM점,2018-04-15,1
12747,95938645,GS25S9언주역점,2020-03-10,17
12748,95938645,GS25S강남역2호점,2018-02-12,10
12749,95938645,GS25강남시티힐점,2019-08-12,17
12750,95938645,GS25강남LH점,2018-05-15,20
12751,95938645,GS25강남세곡점,2019-05-19,15
12752,95938645,GS25강남LH점,2020-06-16,3
12753,95938645,GS25강남쉐르빌점,2019-09-16,2
12754,95938645,GS25강남은성점,2019-04-16,2
12755,95938645,GS25S9언주역점,2019-04-13,15
12756,95938645,GS25강남대치점,2018-02-21,7
12757,95938645,GS25S강남역2호점,2020-06-18,13
12758,95938645,GS25개포경남점,2018-03-10,19
12759,95938645,GS25S9언주역점,2019-01-18,18
12760,95938645,GS25강남청담점,2018-04-16,17
12761,29151311,GS25강남상록회관점,2019-02-10,6
12762,29151311,GS25강남로데오점,2019-07-20,16
12763,29151311,GS25S9언주역점,2019-01-16,3
12764,29151311,GS25강남한티점,2018-04-14,2
12765,29151311,GS25강남태양점,2018-01-11,3
12766,29151311,GS25강남영동점,2018-09-21,17
12767,29151311,GS25강남쥬비스점,2019-07-20,8
12768,29151311,GS25강남개포점,2020-05-12,5
12769,29151311,GS25강남타운점,2020-08-13,4
12770,29151311,GS25강남태강점,2019-08-13,5
12771,71700672,GS25강남쥬비스점,2019-05-19,3
12772,62758844,GS25S9봉은사역점,2020-07-10,4
12773,25396467,GS25S강남역3호점,2018-06-15,1
12774,25396467,GS25강남N타워점,2018-01-17,18
12775,25396467,GS25S강남역3호점,2019-05-16,10
12776,25396467,GS25S강남역1호점,2018-09-19,10
12777,25396467,GS25S강남구청역점,2019-01-15,11
12778,25396467,GS25강남사랑점,2020-05-15,17
12779,21416675,GS25S강남역3호점,2018-06-16,11
12780,21416675,GS25S강남역2호점,2020-05-10,3
12781,21416675,GS25강남LH점,2018-04-16,11
12782,21416675,GS25강남LH점,2020-03-10,6
12783,21416675,GS25강남LH점,2020-04-20,5
12784,21416675,GS25강남태강점,2020-01-14,5
12785,21416675,GS25강남메트로점,2020-06-12,9
12786,21416675,GS25강남세곡점,2020-09-20,6
12787,21416675,GS25강남YBM점,2018-06-15,14
12788,21416675,GS25S9언주역점,2020-05-13,4
12789,44292586,GS25S강남역3호점,2019-08-12,17
12790,44292586,GS25S강남역2호점,2020-09-11,10
12791,44292586,GS25강남본점,2019-08-11,20
12792,44292586,GS25강남리츠칼튼점,2018-04-17,11
12793,44292586,GS25강남신사점,2018-02-14,9
12794,44292586,GS25개나리SK점,2020-06-18,5
12795,44292586,GS25강남갤러리점,2019-05-11,11
12796,44292586,GS25강남태양점,2018-03-15,9
12797,44292586,GS25S강남역3호점,2020-07-21,19
12798,39685632,GS25강남갤러리점,2019-09-17,7
12799,39685632,GS25강남시티힐점,2019-06-10,6
12800,39685632,GS25강남메트로점,2018-08-19,20
12801,39685632,GS25강남LH점,2018-04-12,19
12802,39685632,GS25개나리SK점,2019-08-18,1
12803,3023240,GS25강남메트로점,2019-07-20,13
12804,3023240,GS25강남드림하이점,2020-09-10,11
12805,3023240,GS25강남청담점,2019-01-14,18
12806,3023240,GS25강남시티힐점,2018-02-15,5
12807,3023240,GS25강남본점,2020-03-10,11
12808,3023240,GS25S강남역3호점,2019-06-17,1
12809,3023240,GS25R서울강남4점,2019-06-17,13
12810,3023240,GS25S9언주역점,2019-07-10,17
12811,3023240,GS25강남상록회관점,2019-04-13,1
12812,3023240,GS25강남YBM점,2018-06-16,12
12813,3023240,GS25S강남역1호점,2019-05-19,12
12814,62800736,GS25강남태양점,2019-01-20,8
12815,62800736,GS25개포경남점,2018-02-14,3
12816,62800736,GS25강남시티힐점,2018-05-11,19
12817,62800736,GS25강남시티힐점,2020-09-17,18
12818,62800736,GS25강남YBM점,2019-01-21,5
12819,62800736,GS25강남한티점,2018-02-21,12
12820,62800736,GS25강남N타워점,2018-03-21,3
12821,62800736,GS25강남태양점,2019-03-17,9
12822,62800736,GS25S9언주역점,2019-07-19,8
12823,62800736,GS25S강남역2호점,2019-08-19,16
12824,62800736,GS25강남YBM점,2018-05-12,16
12825,62800736,GS25강남아트점,2019-08-21,20
12826,62800736,GS25S9언주역점,2018-08-11,4
12827,62800736,GS25강남개포점,2020-03-19,6
12828,58029590,GS25S강남구청역점,2019-02-11,9
12829,58029590,GS25강남아트점,2019-09-10,16
12830,58029590,GS25강남N타워점,2018-06-12,1
12831,58029590,GS25강남리츠칼튼점,2019-03-14,9
12832,58029590,GS25S강남구청역점,2019-03-12,16
12833,75899894,GS25강남태양점,2019-04-20,4
12834,75899894,GS25강남드림하이점,2020-01-13,1
12835,75899894,GS25S9신논현역점,2020-02-13,7
12836,75899894,GS25강남갤러리점,2020-02-16,17
12837,75899894,GS25S9삼성중앙역점,2020-09-17,15
12838,75899894,GS25S강남구청역점,2020-07-10,14
12839,75899894,GS25강남나누리점,2018-03-18,7
12840,75899894,GS25강남시티힐점,2020-03-15,13
12841,75899894,GS25강남시티힐점,2018-03-14,8
12842,75899894,GS25강남아트점,2020-08-12,1
12843,75899894,GS25S강남역3호점,2018-09-20,6
12844,75899894,GS25강남엘지점,2019-09-18,13
12845,75899894,GS25강남갤러리점,2020-06-10,5
12846,75899894,GS25S강남역2호점,2018-01-18,11
12847,75899894,GS25강남동원점,2019-02-20,13
12848,18344041,GS25강남유블레스점,2019-02-15,16
12849,18344041,GS25강남상록회관점,2020-01-20,18
12850,18344041,GS25S강남구청역점,2018-06-12,1
12851,9979710,GS25강남드림하이점,2019-05-17,20
12852,9979710,GS25강남쉐르빌점,2020-07-19,5
12853,9979710,GS25강남개포점,2019-06-11,10
12854,9979710,GS25강남유블레스점,2020-07-14,11
12855,9979710,GS25강남쌍용점,2018-04-10,4
12856,9979710,GS25강남시티힐점,2018-08-18,11
