,주문번호ID,구매자id,판매점id,주문상태,주문일,상태변경일,취소날짜,승인날짜,결제수단,주문상품목록,주문상품갯수,총결제금액
1043,00001044,68423698,64577473,4,2018-05-15 11:55:27,2018-05-15 11:59:15,2018-05-15 11:59:15,2018-05-15 11:58:08,2,[8809423620046],[4],10000
1044,00001045,68423698,7770833,4,2018-06-13 18:55:07,2018-06-13 18:59:31,2018-06-13 18:59:31,2018-06-13 18:56:12,5,[8802673003256],[3],19000
1045,00001046,68423698,22176965,1,2019-03-10 20:01:52,2019-03-10 20:01:52,NULL,NULL,1,"[8802673003256, 8806002002894, 8801043650762]","[3, 4, 1]",70000
1046,00001047,68423698,61657168,2,2019-06-03 15:38:19,2019-06-03 15:39:35,NULL,2019-06-03 15:39:35,2,"[8801043650762, 8809332392768, 8803284605464, 8809191574688]","[3, 5, 4, 2]",63000
1047,00001048,68423698,14372105,1,2020-07-03 16:10:02,2020-07-03 16:10:02,NULL,NULL,5,"[8806001083750, 8809068661077]","[2, 1]",26000
1048,00001049,68423698,99388073,3,2019-01-02 11:57:46,2019-01-02 12:11:41,NULL,2019-01-02 11:59:15,3,"[8809423620046, 8809080300039, 8806001083750]","[5, 4, 2]",23000
1049,00001050,68423698,92047329,3,2020-06-12 03:31:49,2020-06-12 03:37:17,NULL,2020-06-12 03:32:51,3,"[8806001083750, 8801094482602, 8809068661008, 8809023001269]","[5, 1, 3, 2]",81000
1050,00001051,68423698,58832889,1,2019-01-18 20:36:44,2019-01-18 20:36:44,NULL,NULL,1,"[8802774003445, 8809045670115, 8806002002894]","[5, 1, 4]",75000
1051,00001052,68423698,99699361,2,2019-09-11 14:19:46,2019-09-11 14:20:52,NULL,2019-09-11 14:20:52,1,"[8809068661077, 8802774003445, 8809080300039, 8801056298128]","[3, 1, 5, 2]",49000
1052,00001053,68423698,60170980,1,2020-01-02 08:35:34,2020-01-02 08:35:34,NULL,NULL,5,"[8806002002894, 8801056024062]","[2, 5]",61000
1053,00001054,68423698,49616996,4,2020-04-08 03:02:45,2020-04-08 03:06:26,2020-04-08 03:06:26,2020-04-08 03:05:10,2,"[8809423620046, 8801094503031, 8809332392768]","[5, 1, 3]",74000
1054,00001055,68423698,97713365,3,2020-04-14 16:21:47,2020-04-14 16:36:13,NULL,2020-04-14 16:24:40,5,"[8801043650762, 8801056024062, 8809409910123, 8801094222406, 8809082727520]","[4, 5, 3, 1, 2]",91000
1055,00001056,68423698,37194251,2,2020-02-19 23:37:28,2020-02-19 23:39:34,NULL,2020-02-19 23:39:34,3,"[8801094482602, 8801094503031]","[5, 2]",57000
1056,00001057,68423698,99208683,4,2018-08-13 20:19:21,2018-08-13 20:24:28,2018-08-13 20:24:28,2018-08-13 20:21:53,5,"[8809332392768, 8801382131014]","[4, 1]",50000
1057,00001058,68423698,56140451,1,2019-03-12 07:14:39,2019-03-12 07:14:39,NULL,NULL,2,[8806002002894],[1],40000
1058,00001059,68423698,66679999,3,2020-09-21 16:05:43,2020-09-21 16:13:14,NULL,2020-09-21 16:07:33,1,"[8809045670115, 8809080300039]","[4, 2]",31000
1059,00001060,68423698,65410918,2,2018-01-17 21:23:52,2018-01-17 21:25:34,NULL,2018-01-17 21:25:34,5,"[8809068661008, 8801097130036, 8801056024062, 8809045670115]","[2, 3, 5, 4]",76000
1060,00001061,13835742,28606144,3,2019-09-08 02:15:57,2019-09-08 02:28:25,NULL,2019-09-08 02:18:02,2,"[8801094482602, 8801043650762]","[4, 3]",32000
1061,00001062,23194399,47033144,2,2018-04-20 12:51:15,2018-04-20 12:53:50,NULL,2018-04-20 12:53:50,3,"[8801056024062, 8801097130036]","[3, 4]",26000
1062,00001063,23194399,49416586,2,2020-04-06 01:40:41,2020-04-06 01:41:55,NULL,2020-04-06 01:41:55,1,"[8809332392768, 8809409910123, 8809068661008, 8809068661176, 8801056054984]","[4, 5, 1, 3, 2]",81000
1063,00001064,23194399,1435584,1,2019-03-15 22:05:33,2019-03-15 22:05:33,NULL,NULL,4,"[8806001083750, 8801094482602, 8801382131014, 8809068661176, 8802673003232]","[3, 2, 5, 4, 1]",72000
1064,00001065,23194399,21795031,1,2019-05-11 09:10:48,2019-05-11 09:10:48,NULL,NULL,1,"[8809191574664, 8809409910123, 8801043650762]","[5, 4, 1]",65000
1065,00001066,23194399,22176965,2,2019-04-04 05:05:03,2019-04-04 05:07:52,NULL,2019-04-04 05:07:52,3,"[8809191574664, 8801382131014, 8809068661077]","[3, 2, 5]",80000
1066,00001067,23194399,49416586,1,2020-07-09 09:28:18,2020-07-09 09:28:18,NULL,NULL,5,"[8809423620046, 8802774003445, 8806002002894, 8803284605464, 8806002010441]","[5, 1, 3, 2, 4]",107000
1067,00001068,23194399,66679999,4,2020-04-17 04:44:41,2020-04-17 04:49:28,2020-04-17 04:49:28,2020-04-17 04:45:55,2,"[8809068661077, 8806001083750, 8801094482602]","[4, 5, 3]",47000
1068,00001069,23194399,84166398,3,2018-07-09 23:00:57,2018-07-09 23:05:51,NULL,2018-07-09 23:02:20,3,"[8809080300039, 8806002002894, 8809045670115, 8809382930231, 8806002010441]","[4, 1, 3, 2, 5]",130000
1069,00001070,23194399,44858354,2,2019-03-05 10:42:00,2019-03-05 10:44:40,NULL,2019-03-05 10:44:40,5,"[8806002002894, 8809409910123, 8809068661008, 8809382930224]","[4, 3, 2, 5]",86000
1070,00001071,23194399,1477966,3,2018-04-20 09:38:03,2018-04-20 09:48:11,NULL,2018-04-20 09:40:08,3,"[8809191574664, 8806002002894, 8801382131014]","[5, 2, 4]",100000
1071,00001072,23194399,33463785,3,2020-07-15 13:33:40,2020-07-15 13:40:00,NULL,2020-07-15 13:35:39,2,"[8809080300039, 8801056024062, 8801043650762]","[5, 4, 2]",39000
1072,00001073,23194399,14372105,2,2018-05-01 23:39:05,2018-05-01 23:40:46,NULL,2018-05-01 23:40:46,3,"[8809191574664, 8801043650762, 8809045670115]","[5, 4, 1]",73000
1073,00001074,23194399,97713365,4,2018-06-20 23:22:52,2018-06-20 23:28:16,2018-06-20 23:28:16,2018-06-20 23:24:13,1,"[8806002002894, 8809080300039, 8809423620046]","[3, 5, 4]",57000
1074,00001075,23194399,60170980,3,2019-04-10 01:31:19,2019-04-10 01:39:12,NULL,2019-04-10 01:33:14,3,"[8801097130036, 8801382131014, 8801094503031, 8809068661077, 8801056017583]","[2, 4, 3, 1, 5]",115000
1075,00001076,82488059,64577473,4,2019-07-12 13:48:33,2019-07-12 13:54:36,2019-07-12 13:54:36,2019-07-12 13:51:25,2,[8801056024062],[5],21000
1076,00001077,82488059,56856462,3,2019-05-06 16:13:33,2019-05-06 16:18:27,NULL,2019-05-06 16:16:14,1,"[8809080300039, 8802774003445, 8809068661077, 8809125060232, 8801094473006]","[1, 5, 3, 2, 4]",56000
1077,00001078,82488059,99699361,2,2019-06-03 01:00:03,2019-06-03 01:01:46,NULL,2019-06-03 01:01:46,5,"[8809068661008, 8809423620046]","[4, 5]",36000
1078,00001079,82488059,67418250,2,2020-05-01 05:44:03,2020-05-01 05:45:51,NULL,2020-05-01 05:45:51,4,"[8809191574664, 8802673003256]","[1, 2]",57000
1079,00001080,82488059,44858354,3,2020-05-18 05:13:26,2020-05-18 05:35:30,NULL,2020-05-18 05:14:55,4,"[8809423620046, 8806002002894, 8806002002894, 8801056688011]","[1, 3, 2, 5]",96000
1080,00001081,82488059,89034567,1,2019-07-21 22:41:26,2019-07-21 22:41:26,NULL,NULL,2,[8809332392768],[3],28000
1081,00001082,82488059,49416586,4,2020-01-01 20:42:29,2020-01-01 20:48:30,2020-01-01 20:48:30,2020-01-01 20:44:35,2,"[8802673003256, 8802774003445, 8809409910123, 8801056034740, 8802673003355]","[5, 4, 2, 1, 3]",78000
1082,00001083,82488059,84166398,2,2020-03-14 13:29:59,2020-03-14 13:32:43,NULL,2020-03-14 13:32:43,5,"[8809191574664, 8801043650762]","[5, 3]",49000
1083,00001084,82488059,84457962,3,2018-06-05 19:16:04,2018-06-05 19:30:30,NULL,2018-06-05 19:19:01,2,"[8809191574664, 8801094503031, 8801043650762, 8804074600546, 8803284605532]","[2, 1, 5, 3, 4]",103000
1084,00001085,82488059,42985112,2,2018-09-21 21:38:44,2018-09-21 21:40:55,NULL,2018-09-21 21:40:55,3,"[8801043650762, 8803284605464, 8806002002894, 8802673003355]","[3, 1, 4, 2]",80000
1085,00001086,82488059,67418250,3,2019-02-12 05:55:58,2019-02-12 06:02:36,NULL,2019-02-12 05:58:23,2,"[8806002002894, 8806002002894, 8801097130036, 8801056001858, 8801094223038]","[1, 5, 2, 4, 3]",127000
1086,00001087,82488059,99388073,2,2019-07-19 09:46:06,2019-07-19 09:48:10,NULL,2019-07-19 09:48:10,1,"[8809191574664, 8806002002894]","[5, 3]",78000
1087,00001088,82488059,96820813,3,2018-02-09 02:12:20,2018-02-09 02:29:23,NULL,2018-02-09 02:14:55,1,"[8809191574664, 8801097130036]","[1, 3]",43000
1088,00001089,82488059,97713365,1,2020-04-09 15:39:31,2020-04-09 15:39:31,NULL,NULL,4,"[8809068661008, 8801097130036, 8803284605464, 8801056042219, 8801382130383]","[2, 1, 3, 5, 4]",101000
1089,00001090,82488059,61657168,2,2020-02-11 14:42:27,2020-02-11 14:43:41,NULL,2020-02-11 14:43:41,4,[8801043650762],[2],11000
1090,00001091,82488059,97713365,4,2018-04-07 23:33:05,2018-04-07 23:38:04,2018-04-07 23:38:04,2018-04-07 23:35:30,5,"[8802774003445, 8801382131014, 8809423620046, 8801056038649, 8801094603007]","[3, 4, 2, 5, 1]",80000
1091,00001092,82488059,36237228,2,2018-03-17 02:58:56,2018-03-17 03:00:30,NULL,2018-03-17 03:00:30,5,"[8809068661077, 8801043650762, 8809191574664]","[2, 5, 4]",69000
1092,00001093,82488059,96820813,1,2020-09-10 13:51:55,2020-09-10 13:51:55,NULL,NULL,1,"[8809068661008, 8809191574664, 8809068661077, 8809173200345, 8809082727520]","[2, 1, 4, 5, 3]",114000
1093,00001094,82488059,78189817,2,2020-09-03 02:41:46,2020-09-03 02:43:50,NULL,2020-09-03 02:43:50,1,"[8806002002894, 8801043650762, 8809332392768, 8806002003931, 8803284605532]","[5, 4, 3, 2, 1]",102000
1094,00001095,43685722,34157209,3,2020-06-12 01:01:41,2020-06-12 01:07:09,NULL,2020-06-12 01:03:14,3,"[8809409910123, 8802774003445, 8801097130036, 8801104290357]","[2, 1, 4, 5]",44000
1095,00001096,43685722,49416586,1,2020-05-11 11:18:48,2020-05-11 11:18:48,NULL,NULL,4,"[8802673003256, 8809332392768, 8809068661077, 8801382138686, 8809191574671]","[4, 2, 1, 3, 5]",116000
1096,00001097,43685722,89034567,1,2020-02-17 09:13:54,2020-02-17 09:13:54,NULL,NULL,1,[8801097130036],[1],5000
1097,00001098,43685722,1477966,3,2018-07-04 20:34:31,2018-07-04 20:50:56,NULL,2018-07-04 20:35:36,4,"[8801043650762, 8801094503031, 8802673003256, 8801097130036, 8809397830007]","[5, 3, 1, 4, 2]",82000
1098,00001099,43685722,21795031,1,2019-08-07 04:48:21,2019-08-07 04:48:21,NULL,NULL,4,"[8809068661008, 8801094482602, 8802774003445]","[5, 2, 3]",58000
1099,00001100,43685722,66679999,4,2020-01-09 09:50:52,2020-01-09 09:53:28,2020-01-09 09:53:28,2020-01-09 09:52:27,1,"[8809332392768, 8809068661008, 8809191574664]","[1, 5, 2]",92000
1100,00001101,43685722,66679999,4,2019-08-05 18:53:56,2019-08-05 18:58:30,2019-08-05 18:58:30,2019-08-05 18:55:50,5,"[8802673003256, 8809191574664, 8801094482602]","[2, 1, 4]",78000
1101,00001102,43685722,84166398,1,2020-04-05 11:49:18,2020-04-05 11:49:18,NULL,NULL,2,"[8809332392768, 8801382131014, 8809423620046, 8801056714017]","[1, 2, 5, 3]",74000
1102,00001103,43685722,46239733,4,2020-09-12 03:30:52,2020-09-12 03:37:49,2020-09-12 03:37:49,2020-09-12 03:32:57,3,[8806001083750],[4],6000
1103,00001104,43685722,42985112,2,2020-02-05 13:23:34,2020-02-05 13:25:41,NULL,2020-02-05 13:25:41,5,"[8801097130036, 8809409910123, 8809332392768, 8809027331317, 8809423870007]","[2, 3, 4, 1, 5]",96000
1104,00001105,43685722,57745285,2,2019-01-15 06:49:02,2019-01-15 06:50:14,NULL,2019-01-15 06:50:14,3,[8806001083750],[5],6000
1105,00001106,43685722,1435584,3,2020-05-11 03:48:26,2020-05-11 03:53:11,NULL,2020-05-11 03:50:16,1,"[8806001083750, 8802774003445, 8801097130036, 8801056003364, 8801094473006]","[2, 5, 1, 4, 3]",49000
1106,00001107,43685722,34157209,4,2018-06-12 18:17:22,2018-06-12 18:21:07,2018-06-12 18:21:07,2018-06-12 18:18:48,2,"[8803284605464, 8801382131014, 8802673003256, 8801382127284]","[5, 1, 3, 4]",92000
1107,00001108,43685722,49616996,3,2020-07-17 13:53:10,2020-07-17 14:09:11,NULL,2020-07-17 13:55:27,1,"[8801094482602, 8809191574664, 8809332392768, 8801056798017, 8801382134848]","[4, 3, 5, 2, 1]",118000
1108,00001109,43685722,84166398,1,2018-03-15 06:01:19,2018-03-15 06:01:19,NULL,NULL,2,"[8809423620046, 8809409910123, 8801043650762]","[5, 1, 2]",37000
1109,00001110,43685722,44858354,4,2020-09-07 23:27:42,2020-09-07 23:32:08,2020-09-07 23:32:08,2020-09-07 23:29:34,2,"[8809068661077, 8809409910123, 8803284605464]","[3, 2, 1]",49000
1110,00001111,43685722,74883731,4,2018-02-06 05:41:40,2018-02-06 05:47:19,2018-02-06 05:47:19,2018-02-06 05:43:39,1,"[8801094503031, 8801097130036, 8809409910123]","[4, 3, 5]",57000
1111,00001112,43685722,74883731,4,2020-03-06 05:26:05,2020-03-06 05:32:00,2020-03-06 05:32:00,2020-03-06 05:28:43,3,[8809423620046],[1],10000
1112,00001113,43685722,97713365,4,2019-03-02 14:02:18,2019-03-02 14:05:39,2019-03-02 14:05:39,2019-03-02 14:03:41,3,"[8809080300039, 8801056024062, 8801094503031]","[1, 2, 5]",64000
1113,00001114,43685722,60170980,4,2020-09-20 11:13:11,2020-09-20 11:18:13,2020-09-20 11:18:13,2020-09-20 11:14:36,1,"[8809080300039, 8801094482602, 8809191574664, 8801056006297]","[1, 3, 2, 4]",101000
1114,00001115,43685722,64577473,1,2019-09-05 21:33:45,2019-09-05 21:33:45,NULL,NULL,1,"[8809045670115, 8809068661008, 8801097130036, 8809082723386]","[4, 3, 5, 2]",95000
1115,00001116,83608179,34157209,2,2019-03-11 18:36:42,2019-03-11 18:38:46,NULL,2019-03-11 18:38:46,2,"[8801097130036, 8803284605464]","[4, 1]",18000
1116,00001117,83608179,58832889,1,2020-05-05 07:30:18,2020-05-05 07:30:18,NULL,NULL,5,"[8809409910123, 8801094503031, 8809068661008, 8806001083750, 8809397830021]","[5, 4, 3, 2, 1]",117000
1117,00001118,83608179,66679999,3,2020-05-11 17:04:11,2020-05-11 17:08:52,NULL,2020-05-11 17:05:39,1,"[8809423620046, 8809068661077, 8801094503031, 8801746672443, 8809423620046]","[5, 2, 1, 3, 4]",116000
1118,00001119,83608179,74883731,4,2020-07-15 04:33:30,2020-07-15 04:35:53,2020-07-15 04:35:53,2020-07-15 04:34:35,1,"[8809068661077, 8809409910123]","[3, 4]",36000
1119,00001120,83608179,97713365,3,2019-05-14 16:45:07,2019-05-14 16:50:23,NULL,2019-05-14 16:47:55,1,"[8806002002894, 8801094503031, 8801097130036, 8801056005719]","[5, 4, 2, 3]",96000
1120,00001121,83608179,84166398,3,2019-03-11 17:44:46,2019-03-11 17:58:24,NULL,2019-03-11 17:47:34,3,[8803284605464],[4],13000
1121,00001122,83608179,74883731,4,2019-01-01 16:30:21,2019-01-01 16:37:15,2019-01-01 16:37:15,2019-01-01 16:32:22,1,"[8801094482602, 8809045670115, 8801056024062, 8809423620046, 8801056036775]","[3, 4, 2, 1, 5]",88000
1122,00001123,83608179,38968808,3,2019-08-02 14:40:38,2019-08-02 14:43:39,NULL,2019-08-02 14:42:00,4,[8806001083750],[2],6000
1123,00001124,83608179,92047329,3,2018-04-18 18:36:47,2018-04-18 18:41:38,NULL,2018-04-18 18:38:39,3,"[8801043650762, 8809409910123]","[2, 5]",27000
1124,00001125,83608179,54178025,2,2020-06-12 21:19:12,2020-06-12 21:20:19,NULL,2020-06-12 21:20:19,4,"[8809332392768, 8801043650762, 8802774003445]","[1, 5, 4]",50000
1125,00001126,83608179,27206775,3,2019-02-09 11:09:45,2019-02-09 11:13:33,NULL,2019-02-09 11:10:56,5,"[8809068661008, 8809045670115, 8809423620046]","[1, 5, 4]",60000
1126,00001127,83608179,61657168,2,2020-01-04 14:05:18,2020-01-04 14:07:13,NULL,2020-01-04 14:07:13,3,[8809068661077],[5],20000
1127,00001128,83608179,9723056,1,2020-03-07 20:48:08,2020-03-07 20:48:08,NULL,NULL,4,[8809191574664],[1],38000
1128,00001129,83608179,84457962,1,2020-07-13 16:53:53,2020-07-13 16:53:53,NULL,NULL,2,"[8806002002894, 8801382131014, 8806001083750, 8806430012802, 8802673003249]","[1, 5, 4, 3, 2]",76000
1129,00001130,83608179,1435584,1,2020-05-15 16:53:00,2020-05-15 16:53:00,NULL,NULL,3,[8809045670115],[3],24000
1130,00001131,83608179,61657168,4,2019-06-04 10:08:54,2019-06-04 10:14:52,2019-06-04 10:14:52,2019-06-04 10:10:00,5,"[8809045670115, 8801097130036]","[5, 1]",29000
1131,00001132,83608179,34792150,1,2018-06-17 15:20:59,2018-06-17 15:20:59,NULL,NULL,3,"[8809080300039, 8809068661008, 8809409910123, 8809125064124]","[4, 5, 1, 2]",73000
1132,00001133,83608179,99699361,4,2019-03-18 14:35:44,2019-03-18 14:41:56,2019-03-18 14:41:56,2019-03-18 14:38:14,5,"[8809045670115, 8809080300039, 8801094482602, 8809068661008, 8801094482602]","[4, 1, 5, 3, 2]",99000
1133,00001134,83608179,18377790,2,2018-06-18 08:31:18,2018-06-18 08:33:10,NULL,2018-06-18 08:33:10,4,"[8803284605464, 8809332392768, 8809068661008]","[5, 2, 4]",67000
1134,00001135,83608179,61657168,1,2019-01-06 17:42:33,2019-01-06 17:42:33,NULL,NULL,1,"[8801382131014, 8806001083750, 8809080300039, 8801056054984]","[3, 2, 5, 1]",43000
1135,00001136,83608179,60170980,2,2018-01-05 19:24:25,2018-01-05 19:26:20,NULL,2018-01-05 19:26:20,4,"[8801056024062, 8809068661008, 8809080300039]","[2, 4, 5]",54000
1136,00001137,83608179,92047329,1,2020-01-12 18:42:12,2020-01-12 18:42:12,NULL,NULL,1,"[8802673003256, 8801056024062, 8809332392768, 8809082727537]","[4, 2, 5, 1]",91000
1137,00001138,83608179,56140451,4,2018-06-12 03:30:49,2018-06-12 03:33:25,2018-06-12 03:33:25,2018-06-12 03:31:53,2,[8803284605464],[5],13000
1138,00001139,69229657,97713365,1,2019-04-10 23:34:36,2019-04-10 23:34:36,NULL,NULL,4,"[8802774003445, 8809423620046, 8806002002894]","[1, 4, 2]",61000
1139,00001140,69229657,1477966,3,2018-09-01 19:42:53,2018-09-01 19:55:42,NULL,2018-09-01 19:45:08,5,[8806002002894],[4],40000
1140,00001141,69229657,58832889,4,2019-05-05 02:22:19,2019-05-05 02:27:48,2019-05-05 02:27:48,2019-05-05 02:23:23,3,[8809068661077],[1],20000
1141,00001142,69229657,46239733,2,2020-03-17 08:09:14,2020-03-17 08:11:47,NULL,2020-03-17 08:11:47,1,"[8809080300039, 8809068661008, 8801382131014, 8802673003256]","[1, 3, 5, 2]",74000
1142,00001143,69229657,14729155,2,2018-07-20 22:22:01,2018-07-20 22:23:45,NULL,2018-07-20 22:23:45,2,"[8801056024062, 8809332392768, 8802673003256]","[2, 4, 1]",68000
1143,00001144,69229657,57745285,4,2020-02-07 20:37:43,2020-02-07 20:40:41,2020-02-07 20:40:41,2020-02-07 20:39:08,2,"[8801097130036, 8809068661008, 8809332392768]","[1, 3, 4]",59000
1144,00001145,69229657,98446589,3,2020-06-11 22:08:31,2020-06-11 22:24:56,NULL,2020-06-11 22:10:32,3,"[8801094482602, 8802673003256, 8809423620046, 8801382130383]","[1, 4, 5, 3]",76000
1145,00001146,69229657,59830938,3,2020-07-08 20:12:08,2020-07-08 20:16:02,NULL,2020-07-08 20:13:54,1,"[8809423620046, 8801382131014, 8801097130036, 8801043900027, 8806001084887]","[5, 4, 2, 3, 1]",81000
1146,00001147,69229657,84457962,3,2018-05-14 08:09:59,2018-05-14 08:28:29,NULL,2018-05-14 08:12:38,5,"[8809068661008, 8801056024062]","[1, 5]",47000
1147,00001148,69229657,99699361,2,2020-06-17 18:54:23,2020-06-17 18:56:48,NULL,2020-06-17 18:56:48,1,"[8801043650762, 8806001083750, 8809068661008, 8809221606204, 8801043900027]","[3, 5, 2, 4, 1]",77000
1148,00001149,69229657,14729155,3,2020-07-02 05:58:46,2020-07-02 06:08:20,NULL,2020-07-02 06:01:25,3,"[8809423620046, 8802774003445, 8809045670115, 8806003011522, 8809228158898]","[1, 3, 2, 4, 5]",94000
1149,00001150,69229657,99388073,3,2019-01-14 14:15:19,2019-01-14 14:33:09,NULL,2019-01-14 14:17:48,2,"[8801097130036, 8809332392768, 8809191574664, 8801094503901, 8804342310108]","[4, 1, 3, 2, 5]",113000
1150,00001151,69229657,57745285,2,2020-01-16 21:11:55,2020-01-16 21:13:03,NULL,2020-01-16 21:13:03,3,[8802673003256],[5],19000
1151,00001152,69229657,18377790,3,2018-08-09 01:05:09,2018-08-09 01:12:36,NULL,2018-08-09 01:07:52,3,"[8802774003445, 8809068661008]","[4, 3]",37000
1152,00001153,69229657,98473237,1,2020-08-18 01:47:24,2020-08-18 01:47:24,NULL,NULL,4,"[8801094503031, 8809332392768]","[4, 2]",64000
1153,00001154,69229657,92047329,4,2019-04-13 04:55:22,2019-04-13 05:00:35,2019-04-13 05:00:35,2019-04-13 04:56:37,5,"[8801097130036, 8809191574664, 8809068661008, 8809050511038, 8809424480038]","[5, 3, 2, 4, 1]",91000
1154,00001155,69229657,59830938,1,2018-07-20 21:42:43,2018-07-20 21:42:43,NULL,NULL,2,[8803284605464],[5],13000
1155,00001156,69229657,58832889,3,2019-03-03 19:37:17,2019-03-03 19:54:13,NULL,2019-03-03 19:39:00,3,[8801094482602],[3],21000
1156,00001157,22456709,56856462,3,2020-02-12 02:29:27,2020-02-12 02:42:56,NULL,2020-02-12 02:30:29,2,"[8809068661077, 8809191574664]","[2, 4]",58000
1157,00001158,22456709,46239733,3,2018-06-19 11:29:46,2018-06-19 11:38:13,NULL,2018-06-19 11:31:06,5,"[8802774003445, 8809191574664, 8801043650762, 8801056042226, 8801037018646]","[2, 3, 4, 5, 1]",101000
1158,00001159,22456709,27206775,4,2018-09-21 16:52:34,2018-09-21 16:56:53,2018-09-21 16:56:53,2018-09-21 16:53:37,2,"[8806002002894, 8803284605464, 8801056024062]","[2, 4, 1]",74000
1159,00001160,22456709,92047329,3,2018-04-20 14:34:18,2018-04-20 14:38:14,NULL,2018-04-20 14:37:01,5,"[8809332392768, 8802774003445, 8802673003256, 8801382127574]","[2, 5, 1, 4]",79000
1160,00001161,22456709,14729155,2,2020-04-20 02:26:31,2020-04-20 02:28:02,NULL,2020-04-20 02:28:02,4,"[8801094482602, 8803284605464, 8809045670115, 8801056005672, 8809050511144]","[5, 1, 2, 4, 3]",110000
1161,00001162,22456709,27206775,3,2018-02-11 15:01:42,2018-02-11 15:12:35,NULL,2018-02-11 15:04:28,2,[8806001083750],[5],6000
1162,00001163,22456709,7770833,1,2019-03-12 10:07:08,2019-03-12 10:07:08,NULL,NULL,2,[8801056024062],[3],21000
1163,00001164,22456709,99388073,3,2018-08-20 07:28:16,2018-08-20 07:43:39,NULL,2018-08-20 07:30:15,1,"[8803284605464, 8809068661008, 8806002002894, 8801094223038]","[3, 5, 2, 1]",100000
1164,00001165,22456709,34157209,2,2018-06-13 02:56:01,2018-06-13 02:58:24,NULL,2018-06-13 02:58:24,4,"[8801043650762, 8806001083750, 8801097130036, 8809382930217, 8801056033057]","[2, 1, 3, 4, 5]",58000
1165,00001166,22456709,49616996,1,2020-09-08 22:45:03,2020-09-08 22:45:03,NULL,NULL,1,"[8802673003256, 8806002002894, 8801094482602, 8809423620022, 8809027331492]","[4, 3, 5, 1, 2]",105000
1166,00001167,22456709,7770833,4,2018-03-12 16:46:37,2018-03-12 16:52:35,2018-03-12 16:52:35,2018-03-12 16:48:06,5,"[8806001083750, 8806002002894, 8801097130036, 8809080300039]","[4, 5, 1, 2]",58000
1167,00001168,22456709,60170980,1,2020-09-15 09:47:28,2020-09-15 09:47:28,NULL,NULL,5,"[8806002002894, 8806001083750, 8809191574664, 8801056030649, 8801097130012]","[4, 3, 2, 5, 1]",153000
1168,00001169,22456709,76430125,1,2018-09-05 11:52:56,2018-09-05 11:52:56,NULL,NULL,5,[8806002002894],[5],40000
