,고객이름,구매물건,구매갯수,최근방문날짜
5215,30958458,8801056017583,20,2019-07-19
5216,78563303,8801094503505,11,2019-05-10
5217,78563303,8801056042219,1,2019-08-10
5218,78563303,8801094473006,2,2020-08-07
5219,78563303,8801104500067,2,2020-09-19
5220,78563303,8801094483005,20,2020-06-15
5221,78563303,8809023009333,13,2019-01-01
5222,78563303,8801056714017,3,2018-03-03
5223,78563303,8802673003218,10,2019-06-02
5224,10630730,8809027331492,2,2018-03-10
5225,10630730,8801056051747,2,2019-05-11
5226,10630730,8809423620046,18,2018-05-01
5227,10630730,8804342343434,13,2019-06-01
5228,10630730,8801094483005,11,2018-08-15
5229,34078192,8802673003256,20,2019-01-02
5230,34078192,8801037037869,12,2019-06-08
5231,34078192,8809173200130,8,2019-06-05
5232,34078192,8801056001841,20,2018-03-20
5233,34078192,8801746672443,17,2018-09-12
5234,34078192,8801056051747,12,2020-05-16
5235,54463285,8801056389123,8,2019-02-13
5236,54463285,8809082727537,6,2018-09-09
5237,54463285,8801056006297,9,2020-02-08
5238,54463285,8809380760175,12,2018-06-21
5239,54463285,8809082723386,17,2018-03-04
5240,65707157,8801056009731,1,2019-07-17
5241,65707157,8801056030649,4,2018-08-15
5242,65707157,8809382930200,9,2020-09-11
5243,65707157,8801056015107,14,2018-04-18
5244,65707157,8801094482602,19,2020-01-20
5245,65707157,8801382137405,6,2020-09-19
5246,65707157,8801382131014,19,2020-02-19
5247,99847094,8806002000794,18,2020-04-02
5248,99847094,8809423870014,20,2018-02-09
5249,99847094,8806001083798,10,2018-04-20
5250,99847094,8809125060232,6,2020-09-04
5251,99847094,8801056924011,13,2020-07-02
5252,99847094,8802673003256,16,2019-09-01
5253,99847094,8801382131014,9,2019-01-21
5254,99847094,8804342398984,12,2019-01-19
5255,99847094,8801056024017,9,2019-05-19
5256,71069882,8804074600546,5,2020-03-21
5257,71069882,8809228158898,14,2018-09-10
5258,34369851,8801037018646,1,2020-02-06
5259,34369851,8809027331317,6,2019-06-14
5260,34369851,8802673003201,4,2020-05-02
5261,34369851,8801097250079,16,2018-03-20
5262,49439109,8801056389123,9,2018-07-18
5263,49439109,8801056233013,20,2018-05-19
5264,49439109,8803284607659,8,2018-01-13
5265,49439109,8801094603007,5,2019-06-04
5266,49439109,8809397830021,8,2020-08-13
5267,23376133,8801382128038,13,2020-07-09
5268,23376133,8806002010977,11,2018-06-13
5269,23376133,8809135303633,18,2018-08-09
5270,23376133,8801097250369,4,2020-03-12
5271,23376133,8809125060850,18,2019-05-03
5272,23376133,8809057795523,8,2020-07-15
5273,23376133,8809057795523,3,2018-09-13
5274,23376133,8809135308157,12,2019-04-13
5275,23376133,8801382134749,16,2019-06-05
5276,23882399,8801094563004,16,2018-09-21
5277,23882399,8806020311919,20,2018-01-20
5278,23882399,8801382130826,16,2019-09-20
5279,23882399,8801097131019,16,2019-04-18
5280,23882399,8801056001841,16,2019-09-18
5281,23882399,8801056065805,6,2019-08-13
5282,23882399,8801382139072,5,2020-02-11
5283,75846458,8809423620008,8,2020-06-02
5284,75846458,8809382930248,13,2018-03-14
5285,75846458,8801043650199,4,2018-02-02
5286,75846458,8801056201012,10,2019-05-07
5287,75846458,8809424480038,17,2018-05-07
5288,75846458,8801097231016,18,2020-01-19
5289,75846458,8801097618114,1,2018-07-09
5290,75846458,8809191574664,17,2019-02-12
5291,75846458,8809135303633,16,2020-07-06
5292,75846458,8809125060225,13,2020-06-10
5293,64866949,8801382134824,20,2019-05-16
5294,64866949,8801097850019,5,2020-05-13
5295,64866949,8809125060850,14,2020-03-18
5296,64866949,8801753100892,10,2019-03-04
5297,64866949,8806003011522,7,2020-03-13
5298,93125398,8809057795523,11,2020-07-08
5299,93125398,8801382139072,15,2018-01-12
5300,91995039,8801094503031,1,2020-08-08
5301,91995039,8806002010441,19,2018-08-14
5302,91995039,8801056038861,18,2018-09-07
5303,55777511,8806020310530,18,2019-07-17
5304,55777511,8801753100885,13,2019-09-02
5305,55777511,8801056017644,17,2018-09-05
5306,55777511,8801056030649,6,2020-01-15
5307,55777511,8809068661008,18,2020-07-11
5308,55777511,8801382130820,20,2019-09-16
5309,538150,8801056022112,4,2019-03-18
5310,88406194,8801382139072,11,2018-04-09
5311,88406194,8803284605532,6,2020-04-02
5312,88406194,8809228158881,5,2020-05-19
5313,88406194,8801056065768,16,2018-05-03
5314,88406194,8809027331706,6,2019-02-04
5315,88406194,8809173200123,15,2018-02-02
5316,88406194,8801097618114,20,2019-06-16
5317,88406194,8809068661169,9,2019-06-19
5318,27718971,8801056389123,1,2019-05-01
5319,40577966,8801094602208,20,2020-06-12
5320,40577966,8806430012802,15,2019-05-05
5321,40577966,8801382127567,15,2018-07-08
5322,40577966,8806002010427,10,2019-07-13
5323,40577966,8802774000987,8,2019-02-03
5324,68986643,8801043650199,10,2019-08-21
5325,63441842,8806002003030,12,2018-07-01
5326,63441842,8809045670115,14,2019-07-02
5327,63441842,8801056688127,18,2019-08-20
5328,63441842,8809082723386,8,2018-03-12
5329,56746552,8809191574657,7,2019-02-18
5330,56746552,8801746672443,1,2020-01-13
5331,56746552,8806003011522,6,2020-04-20
5332,56746552,8801037037869,11,2019-02-20
5333,56746552,880105665874,18,2019-03-12
5334,5766916,8801097250369,2,2018-06-10
5335,5766916,8806003011522,18,2020-06-03
5336,41051055,8809125060225,5,2019-09-01
5337,41051055,8801056006259,5,2018-02-01
5338,41051055,8801097178038,19,2018-03-10
5339,41051055,8809323750010,11,2020-03-21
5340,41051055,8801056233013,16,2018-01-20
5341,41051055,8801056002541,4,2020-04-16
5342,41051055,8809023001269,14,2020-06-12
5343,41051055,8809027331713,9,2020-01-08
5344,41051055,8801056002541,16,2020-04-16
5345,41051055,8809173200130,1,2018-04-20
5346,87084489,8801037037869,8,2019-07-13
5347,87084489,8801056015107,10,2020-08-14
5348,87084489,8801094222406,12,2019-07-03
5349,87084489,8804342310108,15,2018-03-20
5350,87084489,8809125060836,19,2018-06-16
5351,87084489,8806001083750,6,2020-08-04
5352,87084489,8809253640177,8,2019-03-04
5353,87084489,8809173200345,11,2019-07-07
5354,80072051,8803284607659,8,2020-01-06
5355,80072051,8809423620046,3,2018-02-05
5356,80072051,8801097250279,6,2018-07-13
5357,83513642,8801097250376,11,2019-09-17
5358,83513642,8801094602406,8,2019-09-14
5359,83513642,8809380760175,3,2019-06-18
5360,83513642,8809380760175,15,2020-08-14
5361,83513642,8809057795509,15,2019-02-08
5362,86841214,8801382137382,3,2020-07-01
5363,86841214,8801094563004,2,2019-07-08
5364,1882986,8809423620039,7,2020-01-10
5365,1882986,8801097250413,15,2019-01-03
5366,1882986,8801094503901,16,2018-05-06
5367,1882986,8801382138686,1,2018-04-19
5368,1882986,8801043650762,9,2019-02-12
5369,25721148,8801056003364,5,2018-06-19
5370,25721148,8809397830021,5,2018-08-17
5371,25721148,8801097150010,7,2020-03-13
5372,25721148,8809191574664,12,2019-03-06
5373,25721148,8809173200345,7,2018-03-03
5374,25721148,8809023001269,19,2020-02-01
5375,25721148,8806002010465,13,2019-04-21
5376,25721148,8809023001269,17,2020-09-11
5377,25721148,8801056006259,2,2019-06-20
5378,25721148,8809424480021,4,2020-01-03
5379,72166021,8801094473006,10,2020-05-06
5380,72166021,8801056007163,16,2020-06-11
5381,72166021,8801056233013,2,2020-06-05
5382,72166021,8801753100885,2,2020-07-14
5383,72166021,8801056042226,13,2018-06-12
5384,68790232,8801056034740,5,2020-04-05
5385,68790232,8809023009593,17,2018-06-19
5386,68790232,8801746672443,1,2020-02-08
5387,68790232,8806001085020,1,2018-08-19
5388,68790232,8801746672443,3,2019-07-09
5389,68790232,8801097250079,15,2018-02-10
5390,68790232,8807920310347,3,2020-06-20
5391,77317135,8801056224011,3,2019-01-21
5392,21356931,8801097130036,19,2020-06-17
5393,21356931,8801056006259,4,2018-01-03
5394,21356931,8806002003030,15,2020-08-15
5395,21356931,8809068661176,16,2019-04-17
5396,21356931,8801094222703,7,2019-08-15
5397,70467294,8804074600546,6,2019-08-12
5398,70467294,8801097131019,15,2018-01-17
5399,70467294,8806001084542,16,2018-06-14
5400,70467294,8801056032388,12,2018-07-21
5401,70467294,8801056224011,5,2020-09-15
5402,70467294,8804342310108,18,2019-07-19
5403,70467294,8809382930217,19,2020-03-13
5404,70467294,8806002004044,4,2018-09-13
5405,26167994,8801097250376,8,2020-01-21
5406,26167994,8801382138686,10,2020-06-12
5407,26167994,8807920310347,18,2020-08-09
5408,26167994,8801094482602,10,2018-08-03
5409,26167994,8801056298128,2,2019-09-09
5410,26167994,8806002002894,15,2018-07-05
5411,26167994,8809173200345,16,2019-04-07
5412,26167994,8801056487010,19,2020-06-11
5413,79244974,8801056017644,7,2020-06-12
5414,92873224,8801056924011,5,2018-06-15
5415,92873224,8809082723386,11,2018-01-15
5416,92873224,8801097231016,7,2020-04-21
5417,92873224,8801056042196,6,2018-09-08
5418,92873224,8809332392768,16,2020-06-17
5419,54476369,880105603886,7,2020-03-09
5420,54476369,8809173200345,13,2018-02-17
5421,54476369,8802673003249,8,2018-02-12
5422,54476369,8802673003317,18,2020-07-08
5423,54476369,8801382130383,3,2019-07-19
5424,54476369,8801056755010,9,2020-06-03
5425,54476369,8806002010977,13,2019-05-20
5426,54476369,8809106188092,11,2018-04-11
5427,28986082,8809380760175,1,2020-02-01
5428,28986082,8801056054984,18,2020-02-06
5429,6949156,8801094482602,11,2020-03-16
5430,6949156,8809027331317,19,2020-01-12
5431,6949156,8801097278035,15,2018-04-15
5432,6949156,8809332392768,9,2019-05-11
5433,6949156,8809228158898,4,2018-02-02
5434,6949156,8802774003445,17,2020-01-09
5435,6949156,8809423620046,15,2020-02-05
5436,6949156,8806020311919,1,2018-08-11
5437,6949156,8802673003249,20,2019-01-19
5438,6949156,8809228150014,13,2018-04-06
5439,1384720,8801056038861,18,2018-02-12
5440,1384720,8801056233013,14,2018-07-11
5441,1384720,8806002003931,2,2020-08-06
5442,1384720,8802673003362,15,2020-09-02
5443,1384720,8801056036775,10,2019-04-02
5444,1384720,8806002010427,18,2020-05-04
5445,1384720,8801056015107,4,2018-04-14
5446,10880100,8801097178090,10,2019-07-21
5447,10880100,8801094483005,15,2019-02-20
5448,10880100,8801097187016,11,2018-02-17
5449,10880100,8801097250376,11,2019-01-12
5450,65942231,8801043900027,10,2019-01-12
5451,32489155,8801056487010,16,2019-04-21
5452,32489155,8801056201012,8,2019-02-02
5453,3565324,8801056015107,18,2019-05-16
5454,3565324,8806001085020,2,2018-05-17
5455,48658538,8801097278035,17,2019-06-14
5456,48658538,8801097250079,1,2020-07-03
5457,48658538,8801056034740,16,2019-08-16
5458,48658538,8809221607072,8,2020-09-12
5459,48658538,8801056017644,7,2019-03-04
5460,48658538,8809023009333,4,2019-02-11
5461,61640495,8809080300060,7,2019-04-08
5462,61640495,8809191574640,6,2020-08-13
5463,61640495,8809125060225,3,2018-06-12
5464,87437263,8801097250369,7,2018-06-04
5465,87437263,8809125060232,12,2020-04-05
5466,87437263,8801052727837,14,2020-02-06
5467,87437263,8802774001014,16,2018-01-10
5468,50508429,8801056003364,20,2020-08-03
5469,50508429,8809382930255,5,2018-01-08
5470,50508429,8806002003030,11,2020-08-07
5471,37833468,8809125060232,7,2018-06-20
5472,37833468,8801056007163,2,2020-06-17
5473,37833468,8802673003263,2,2019-02-11
5474,37833468,8801056688127,7,2018-01-16
5475,37833468,8805915531012,2,2019-05-15
5476,67432490,8802673003201,13,2019-05-08
5477,67432490,8809397830007,8,2018-02-17
5478,67432490,8801382130802,11,2018-03-05
5479,47508949,8809050511038,8,2018-07-10
5480,89846631,8801382134749,18,2019-01-21
5481,89846631,8802673003355,10,2018-09-18
5482,89846631,8806020311353,6,2019-06-11
5483,89846631,8801382131014,9,2020-07-08
5484,89846631,8801056233013,15,2018-07-08
5485,89846631,8809191574671,2,2018-02-10
5486,89846631,8809191574664,17,2020-02-12
5487,20351220,8809221606204,12,2020-04-17
5488,20351220,8806003011522,20,2019-08-12
5489,20351220,8801056022112,16,2020-04-15
5490,20351220,8801056005237,12,2018-01-07
5491,20351220,8801056042226,4,2019-09-03
5492,20351220,8807920310347,14,2018-03-21
5493,20351220,8801056005719,11,2019-08-04
5494,20351220,8809382930224,7,2020-05-16
5495,20351220,8802673003218,15,2019-02-07
5496,20351220,8801753100892,15,2018-01-13
5497,52418946,8806002000794,10,2020-08-16
5498,52418946,8809023009333,19,2019-03-02
5499,97329084,8806002000794,20,2018-02-20
5500,97329084,8801753100885,19,2018-03-06
5501,97329084,8803284605464,2,2020-01-05
5502,97329084,8801382130826,6,2018-04-05
5503,97329084,8801056001285,9,2018-01-11
5504,97329084,8809323750065,13,2019-01-05
5505,97329084,8807920310347,13,2020-01-09
5506,65189746,8801037037869,6,2018-07-04
5507,65189746,8801056038649,15,2020-01-03
5508,65189746,8809082727520,11,2018-08-11
5509,65189746,8801097130036,10,2019-09-15
5510,65189746,8801097231016,4,2019-01-12
5511,65189746,8801382128038,13,2018-03-19
5512,65189746,8809424480038,19,2018-07-13
5513,53189405,8801037018646,8,2020-04-17
5514,53189405,8801094503031,11,2019-01-15
5515,53189405,8802673003249,2,2020-08-13
5516,53189405,8801094482602,9,2018-01-05
5517,53189405,8801056001285,3,2020-07-03
5518,60353181,8805915530633,18,2019-07-15
5519,60353181,8801056065829,8,2020-08-15
5520,60353181,8809228150014,6,2018-06-12
5521,60353181,8801097130036,17,2018-08-03
5522,60353181,8801094503000,1,2019-01-17
5523,60353181,8802673003218,9,2018-03-21
5524,60353181,8801056224158,18,2019-09-07
5525,60353181,8801094473006,12,2020-07-11
5526,60353181,8801382131014,8,2019-05-03
5527,65298512,8801056017583,17,2020-06-02
5528,65298512,8801056051747,7,2019-09-12
5529,65298512,8804342398984,14,2018-06-09
5530,65298512,8809423870007,15,2020-07-04
5531,65298512,8809023009340,3,2018-09-09
5532,65298512,8806003011522,8,2019-02-17
5533,50585848,880105665874,6,2020-05-15
5534,50585848,8801094503505,6,2020-07-07
5535,50585848,880105665874,10,2019-08-08
5536,50585848,8801056038649,4,2020-09-15
5537,50585848,8801097250369,4,2018-01-07
5538,50585848,8806003011522,3,2019-04-19
5539,62623477,8809023001269,11,2020-04-14
5540,62623477,8801037037869,6,2020-06-16
5541,62623477,8801056001858,7,2019-09-17
5542,62623477,8801382144823,12,2020-07-03
5543,62623477,8801097250383,5,2019-03-20
5544,62623477,8809068661152,12,2019-07-16
5545,62623477,8801382135418,16,2020-05-03
5546,62623477,8801056064747,7,2019-07-17
5547,73701251,8801094232702,11,2020-01-07
5548,73701251,8806002010977,11,2019-04-19
5549,73701251,8801382127284,3,2020-04-11
5550,73701251,8801056487010,2,2018-05-11
5551,73701251,8801094503031,13,2019-09-12
5552,73701251,8801056006259,18,2018-04-14
5553,84173998,8809068661077,18,2019-06-15
5554,84173998,8801097178014,14,2020-09-13
5555,84173998,8809082727537,11,2018-02-08
5556,84173998,8801037037852,15,2020-03-16
5557,84173998,8806002010977,16,2019-02-02
5558,84173998,8809125060232,2,2019-07-16
5559,84173998,8801094563004,16,2018-04-16
5560,84173998,8809110700051,20,2018-08-02
5561,84173998,8809057795509,2,2018-08-03
5562,56937604,8809068661176,14,2018-03-10
5563,56937604,8806002002894,19,2020-05-04
5564,41692479,8809125060850,15,2019-07-06
5565,41692479,8801382131014,1,2019-02-08
5566,41692479,8809040935110,11,2020-06-18
5567,64951503,8809173200123,13,2020-03-18
5568,64951503,8802673003256,18,2018-04-01
5569,64951503,8801382128038,5,2018-06-12
5570,8290069,8801094603007,1,2018-05-03
5571,8290069,8806020311919,7,2018-04-02
5572,8290069,8801056224158,10,2019-05-21
5573,8290069,8809423620008,19,2018-01-04
5574,8290069,8801094223007,10,2020-05-08
5575,8290069,8801056034740,8,2018-05-09
5576,8290069,8801097178038,12,2019-07-18
5577,56312539,8801094503505,4,2020-05-18
5578,56312539,8802673003317,1,2020-01-06
5579,56312539,8801382134749,9,2020-02-04
5580,56312539,8809082723379,3,2018-08-07
5581,56312539,8801097250413,4,2018-01-03
5582,56312539,8802673003355,20,2018-01-11
5583,56312539,880105603886,13,2020-08-10
5584,26979567,8801056154011,3,2018-06-07
5585,26979567,8801097250279,5,2018-01-19
5586,26979567,8809253640177,11,2020-08-09
5587,26979567,8801056022112,18,2020-06-18
5588,26979567,8801382130826,5,2019-05-11
5589,26979567,8802673003300,3,2018-06-15
5590,26979567,8809040935110,16,2020-08-17
5591,26979567,8809125060225,1,2018-04-11
5592,26979567,8809125060225,11,2018-04-12
5593,26979567,880105603886,10,2020-08-09
5594,84661089,8806001083798,9,2020-06-16
5595,84661089,8801056005719,11,2020-02-04
5596,84661089,8809423620046,15,2019-02-07
5597,84661089,8801382139072,2,2020-01-07
5598,84661089,8801094602406,11,2019-04-18
5599,84661089,8809125060232,5,2018-08-03
5600,84661089,8803284605532,15,2018-08-13
5601,84661089,8801056018160,8,2019-07-12
5602,81295255,8801056005719,20,2018-06-09
5603,72772653,8809191574664,4,2019-06-07
5604,72772653,8806003011522,5,2018-01-18
5605,72772653,8801094503000,16,2018-06-19
5606,72772653,8809135303633,11,2018-03-20
5607,72772653,8801056298128,6,2019-05-09
5608,72772653,8804342398984,2,2020-04-02
5609,73725818,8801056002541,3,2018-08-21
5610,73725818,8809424480021,5,2018-07-15
5611,73725818,8809191574664,4,2018-07-05
5612,73725818,8801056154011,9,2018-01-01
5613,73725818,8801382130802,6,2018-08-13
5614,73725818,8801382127574,11,2019-03-04
5615,73725818,8809423870007,4,2019-05-19
5616,24566798,8809082727537,11,2018-08-20
5617,24566798,8801056224158,7,2019-04-01
5618,24566798,8809382930255,1,2018-03-20
5619,24566798,8806002010670,2,2018-01-05
5620,24566798,8801056042196,13,2018-02-11
5621,24566798,8801104500067,12,2020-09-03
5622,24566798,8807920310347,1,2018-02-05
5623,24566798,8809082723379,10,2019-02-19
5624,95187041,8801097178038,10,2020-04-19
5625,95187041,8809382930217,10,2018-08-16
5626,95187041,8809423620046,7,2018-02-21
5627,95187041,8801056022112,2,2020-01-01
5628,95187041,8801056006259,20,2020-06-07
5629,95187041,8806001083767,12,2020-05-02
5630,95187041,8809191574640,13,2019-07-10
5631,95187041,8809382930217,14,2018-04-04
5632,95187041,8801037018646,12,2019-07-15
5633,95187041,8801097250383,7,2019-06-03
5634,26378854,8809382930231,8,2018-02-09
5635,26378854,8801056018160,20,2019-04-03
5636,26378854,8801382128694,3,2020-06-12
5637,42731536,8809057795509,14,2019-07-04
5638,42731536,8801056001285,7,2019-04-15
5639,42731536,8801056005719,16,2020-06-08
5640,42731536,8809423620046,8,2020-06-17
5641,42731536,8801037018646,17,2020-01-02
5642,42731536,8809332392768,4,2018-01-18
5643,42731536,8801753100885,19,2020-06-10
5644,42731536,8809382930231,1,2019-09-19
5645,42731536,8802774001014,19,2019-03-07
5646,42731536,8809423620008,13,2019-06-11
5647,51430562,8809027331317,9,2019-09-10
5648,51430562,8801056001858,2,2018-02-12
5649,51430562,8801104290357,11,2020-02-04
5650,51430562,8801094222406,9,2018-09-20
5651,51430562,8801056042196,14,2018-05-16
5652,51430562,8809173200345,1,2018-04-12
5653,51430562,8809423620015,5,2020-07-19
5654,51430562,8802673003355,19,2020-08-06
5655,51430562,8801056042219,4,2018-08-17
5656,51430562,8801382132455,6,2020-07-16
5657,20534779,8806002010427,3,2020-04-17
5658,20534779,8806001084542,9,2018-04-06
5659,20534779,8801056064747,3,2018-06-03
5660,20534779,8801382144830,13,2019-04-05
5661,20534779,8809057550023,17,2018-08-14
5662,88548153,8802774001014,10,2020-03-11
5663,72111909,8809228158898,15,2020-02-11
5664,72111909,8801056042219,3,2020-04-09
5665,72111909,8801056036775,5,2019-03-02
