,고객이름,방문매장,최근방문날짜,방문횟수
2142,8460933,42985112,2019-09-13,11
2143,8460933,22176965,2020-06-20,2
2144,8460933,27206775,2019-06-18,16
2145,8460933,98446589,2019-05-19,8
2146,8460933,59830938,2018-06-17,7
2147,8460933,54178025,2019-09-02,6
2148,8460933,98446589,2018-04-17,16
2149,8460933,74883731,2018-06-05,13
2150,8460933,37194251,2020-07-02,18
2151,8460933,76430125,2020-07-21,3
2152,20899680,58832889,2018-05-10,12
2153,20899680,34792150,2020-06-10,6
2154,20899680,38968808,2018-02-07,2
2155,20899680,27206775,2018-09-21,4
2156,20899680,98446589,2019-03-06,3
2157,20899680,49416586,2018-02-16,13
2158,20899680,33463785,2020-07-21,10
2159,67396712,14372105,2018-02-16,17
2160,67396712,61657168,2019-05-07,7
2161,67396712,9723056,2020-02-04,20
2162,67396712,1477966,2018-04-20,14
2163,67396712,96820813,2018-02-17,9
2164,67396712,36237228,2019-05-16,3
2165,81997777,89034567,2018-03-15,7
2166,81997777,54178025,2018-04-20,12
2167,81997777,98473237,2020-09-12,14
2168,81997777,58832889,2019-07-05,6
2169,81997777,37194251,2018-06-06,5
2170,81997777,92047329,2020-08-14,12
2171,81997777,59830938,2018-07-02,5
2172,5738134,28606144,2018-04-01,3
2173,5738134,37194251,2019-09-07,7
2174,5738134,34792150,2019-08-15,1
2175,5738134,42985112,2020-05-20,16
2176,5738134,9723056,2018-08-13,2
2177,5738134,56856462,2018-04-14,3
2178,5738134,27206775,2019-03-17,16
2179,5738134,84457962,2020-05-15,16
2180,5738134,28606144,2019-09-07,11
2181,5738134,18377790,2018-04-11,20
2182,73507780,84166398,2018-03-09,10
2183,73507780,65410918,2019-07-07,20
2184,73507780,92047329,2018-09-11,14
2185,73507780,34792150,2019-09-21,5
2186,73507780,99699361,2020-03-01,2
2187,75261862,60170980,2020-05-06,11
2188,75261862,27206775,2019-04-21,6
2189,75261862,89034567,2019-06-12,20
2190,75261862,36237228,2019-09-04,8
2191,75261862,44858354,2019-07-20,1
2192,75261862,22176965,2020-04-20,18
2193,75261862,57745285,2019-04-18,2
2194,75261862,58832889,2020-04-16,10
2195,75261862,98473237,2019-06-18,3
2196,15624800,1435584,2020-03-05,12
2197,15624800,42985112,2020-04-17,8
2198,46325126,56140451,2020-05-03,17
2199,46325126,56856462,2018-08-16,18
2200,46325126,99388073,2019-01-06,6
2201,46325126,92047329,2018-01-05,17
2202,46325126,89034567,2020-09-21,13
2203,46325126,38968808,2018-05-17,3
2204,46325126,97713365,2019-08-18,9
2205,46325126,61657168,2020-04-17,4
2206,46325126,99699361,2018-07-20,1
2207,38862590,42985112,2019-02-14,20
2208,38862590,1477966,2018-09-02,18
2209,38862590,52970367,2020-05-18,3
2210,38862590,21795031,2020-01-17,5
2211,38862590,33463785,2020-01-06,8
2212,38862590,49416586,2018-08-01,14
2213,78628993,21795031,2018-06-09,15
2214,78628993,14372105,2018-01-07,1
2215,78628993,27206775,2019-03-04,15
2216,78628993,9723056,2019-03-10,4
2217,78628993,42985112,2018-04-16,14
2218,78628993,27206775,2018-05-02,8
2219,78628993,84457962,2019-07-14,9
2220,78628993,65410918,2019-07-12,8
2221,78628993,98473237,2019-02-08,16
2222,78628993,66679999,2020-09-07,6
2223,78628993,1435584,2019-07-08,7
2224,78628993,34792150,2019-05-19,14
2225,28674557,1435584,2019-01-16,5
2226,28674557,33463785,2020-08-15,19
2227,28674557,67418250,2018-03-07,18
2228,28674557,58832889,2019-03-08,14
2229,28674557,9723056,2018-03-19,15
2230,28674557,1435584,2018-08-01,13
2231,28674557,56140451,2018-06-01,14
2232,28674557,61657168,2018-02-21,10
2233,28674557,44858354,2018-03-08,16
2234,28674557,65410918,2019-07-15,18
2235,94764586,96820813,2019-09-20,10
2236,94764586,49616996,2018-02-06,18
2237,94764586,98473237,2020-03-02,18
2238,94764586,49416586,2019-01-07,16
2239,94764586,99699361,2018-07-03,8
2240,63625916,33463785,2018-06-17,18
2241,70044281,60170980,2019-01-08,12
2242,70044281,66679999,2020-09-01,5
2243,70044281,1435584,2019-08-20,3
2244,70044281,58832889,2019-09-18,15
2245,70044281,64577473,2018-03-13,12
2246,70044281,18377790,2020-08-15,15
2247,86246042,54178025,2018-09-16,10
2248,86246042,57745285,2020-06-04,14
2249,86246042,14372105,2018-02-11,17
2250,86246042,59830938,2020-06-15,2
2251,86246042,28606144,2019-05-18,6
2252,86246042,33463785,2018-07-19,7
2253,86246042,99699361,2019-09-20,3
2254,86246042,76430125,2020-01-04,16
2255,61904179,54178025,2019-01-07,8
2256,61904179,58832889,2018-03-11,1
2257,61904179,64577473,2018-03-03,13
2258,61904179,52970367,2020-03-11,8
2259,61904179,7770833,2018-02-18,11
2260,61904179,36237228,2018-09-07,10
2261,61904179,27206775,2019-02-14,17
2262,61904179,97713365,2018-07-12,1
2263,61904179,42985112,2018-03-13,16
2264,94788238,61657168,2020-08-19,3
2265,94788238,98446589,2020-04-08,8
2266,94788238,28606144,2020-01-01,3
2267,94788238,60170980,2020-07-14,18
2268,94788238,7770833,2020-01-05,2
2269,94788238,66679999,2018-03-03,1
2270,94788238,98473237,2018-03-19,7
2271,94788238,74883731,2019-08-01,4
2272,94788238,92047329,2019-09-15,20
2273,94788238,14729155,2020-02-15,6
2274,94788238,60170980,2018-02-03,16
2275,38840541,98446589,2018-05-08,6
2276,38840541,54178025,2018-06-10,11
2277,38840541,27206775,2018-02-03,15
2278,38840541,74883731,2020-01-16,4
2279,38840541,89034567,2020-07-14,17
2280,25690601,34157209,2018-06-07,13
2281,25690601,84457962,2019-06-13,14
2282,71812238,14372105,2018-04-04,2
2283,71812238,99208683,2018-05-02,17
2284,65543213,66679999,2019-05-06,10
2285,65543213,52970367,2020-06-06,14
2286,65543213,59830938,2020-09-20,2
2287,65543213,9723056,2018-07-09,14
2288,65543213,56140451,2018-08-21,10
2289,65543213,33463785,2019-04-06,5
2290,65543213,98446589,2019-07-09,2
2291,65543213,99699361,2019-09-13,8
2292,65543213,97713365,2020-03-02,16
2293,65543213,27206775,2020-06-03,18
2294,65543213,84166398,2018-01-03,7
2295,65543213,99208683,2019-03-05,13
2296,65543213,56856462,2018-05-01,16
2297,65543213,89034567,2018-02-06,19
2298,40291567,49616996,2018-03-21,1
2299,40291567,67418250,2019-08-08,13
2300,40291567,21795031,2020-04-18,15
2301,40291567,18377790,2019-06-03,10
2302,40291567,56856462,2018-03-20,14
2303,40291567,14729155,2018-04-20,13
2304,40291567,74883731,2018-07-18,19
2305,40291567,1435584,2019-02-09,14
2306,40291567,52970367,2019-02-01,10
2307,40291567,98473237,2018-04-13,20
2308,40291567,99388073,2018-01-14,16
2309,40291567,97713365,2019-09-12,15
2310,12417963,59830938,2020-02-02,2
2311,12417963,21795031,2018-02-16,3
2312,12417963,59830938,2019-06-11,14
2313,12417963,37194251,2019-04-10,16
2314,12417963,99699361,2019-06-14,12
2315,12417963,47033144,2020-09-01,6
2316,12417963,1435584,2019-03-05,13
2317,12417963,99388073,2020-09-10,10
2318,12417963,67418250,2019-05-18,17
2319,12417963,76430125,2019-02-08,17
2320,12417963,57745285,2019-04-19,9
2321,12417963,56856462,2020-08-19,5
2322,12417963,21795031,2018-04-16,15
2323,12417963,49616996,2019-02-08,19
2324,56821695,96820813,2020-02-15,3
2325,56821695,22176965,2020-02-12,13
2326,56821695,92047329,2018-07-15,16
2327,5522192,27206775,2019-09-14,12
2328,5522192,98473237,2020-05-17,20
2329,16320755,56856462,2018-06-13,9
2330,16320755,46239733,2018-09-05,10
2331,16320755,52970367,2020-04-13,11
2332,16320755,14729155,2018-03-11,9
2333,23526354,7770833,2020-07-05,17
2334,23526354,28606144,2019-03-20,10
2335,23526354,42985112,2018-09-02,1
2336,23526354,47033144,2018-09-07,18
2337,23526354,60170980,2019-06-06,9
2338,67070824,54178025,2018-07-10,19
2339,67070824,42985112,2020-03-11,14
2340,67070824,54178025,2020-04-03,5
2341,67070824,9723056,2020-02-20,2
2342,83195917,54178025,2019-04-14,10
2343,83195917,52970367,2020-05-09,19
2344,83195917,21795031,2020-06-21,18
2345,97671753,60170980,2018-05-13,2
2346,26698004,37194251,2018-08-02,8
2347,26698004,42985112,2020-02-14,3
2348,26698004,60170980,2020-04-03,2
2349,80886337,49616996,2020-07-15,12
2350,80886337,42985112,2019-09-19,16
2351,95963495,49416586,2020-04-04,14
2352,95963495,97713365,2018-05-11,7
2353,95963495,99388073,2018-07-17,18
2354,95963495,21795031,2020-03-05,14
2355,95963495,38968808,2020-06-19,9
2356,95963495,67418250,2018-02-01,12
2357,95963495,14372105,2018-03-20,4
2358,15802857,96820813,2019-08-05,1
2359,15802857,98446589,2019-08-13,4
2360,15802857,34792150,2019-05-01,16
2361,15802857,47033144,2019-07-04,6
2362,15802857,38968808,2018-02-17,4
2363,89082418,64577473,2019-04-05,1
2364,89082418,92047329,2018-06-16,18
2365,65472676,1477966,2018-02-12,17
2366,23260903,52970367,2018-03-03,4
2367,23260903,76430125,2020-06-13,4
2368,23260903,97713365,2018-06-15,7
2369,97170884,98446589,2018-03-14,10
2370,97170884,34792150,2020-04-18,9
2371,97170884,34157209,2019-05-16,2
2372,97170884,78189817,2019-05-11,11
2373,97170884,84166398,2018-01-07,12
2374,97170884,96820813,2019-08-12,17
2375,97170884,97713365,2020-05-07,17
2376,97170884,92047329,2019-03-08,11
2377,97170884,89034567,2018-06-11,18
2378,97170884,1435584,2020-02-14,19
2379,97170884,96820813,2019-05-11,4
2380,97170884,14372105,2020-07-16,9
2381,97170884,42985112,2020-07-03,2
2382,97170884,27206775,2019-07-08,8
2383,97170884,66679999,2018-05-21,13
2384,88138956,46239733,2018-07-14,11
2385,88138956,46239733,2018-08-17,20
2386,88138956,99388073,2020-05-06,18
2387,88138956,84457962,2018-07-14,15
2388,88138956,7770833,2019-07-05,15
2389,88138956,21795031,2018-05-16,9
2390,88138956,78189817,2018-04-20,8
2391,88138956,57745285,2018-04-13,14
2392,85814960,58832889,2019-08-01,13
2393,85814960,58832889,2019-01-15,5
2394,85814960,49616996,2018-04-20,18
2395,60555901,47033144,2019-09-11,16
2396,60555901,99388073,2019-08-11,20
2397,60555901,27206775,2019-09-21,15
2398,60555901,22176965,2020-03-18,19
2399,60555901,84457962,2018-07-04,6
2400,60555901,98446589,2020-05-19,14
2401,60555901,78189817,2020-02-06,15
2402,60555901,22176965,2019-03-03,6
2403,60555901,65410918,2019-01-19,1
2404,60555901,84166398,2019-04-21,7
2405,60555901,14372105,2018-01-20,9
2406,60555901,76430125,2018-03-06,17
2407,60555901,18377790,2019-04-03,14
2408,60555901,22176965,2020-05-06,15
2409,95641925,96820813,2020-01-07,16
2410,95641925,56856462,2019-09-01,11
2411,95641925,34157209,2020-05-10,13
2412,95641925,61657168,2020-07-05,5
2413,95641925,65410918,2020-09-19,3
2414,95641925,99208683,2019-04-05,10
2415,95641925,57745285,2019-02-11,19
2416,95641925,65410918,2020-03-16,13
2417,95641925,37194251,2018-05-17,16
2418,95641925,74883731,2018-06-05,13
2419,95641925,59830938,2020-05-03,6
2420,95641925,99208683,2019-02-09,2
2421,95641925,14372105,2020-02-11,3
2422,95641925,46239733,2020-02-14,16
2423,95641925,37194251,2018-08-18,16
2424,99242309,96820813,2018-01-03,17
2425,99242309,54178025,2020-03-21,2
2426,99242309,97713365,2020-02-20,19
2427,99242309,7770833,2019-04-09,4
2428,99242309,46239733,2020-03-19,14
2429,99242309,99388073,2019-05-18,14
2430,99242309,56856462,2020-01-04,13
2431,99242309,42985112,2020-02-02,3
2432,99242309,14729155,2019-03-05,6
2433,34560309,46239733,2020-09-21,1
2434,34560309,60170980,2018-09-03,16
2435,34560309,34157209,2019-05-07,9
2436,34560309,61657168,2018-03-06,11
2437,34560309,46239733,2018-05-16,12
2438,34560309,99699361,2018-04-08,6
2439,34560309,98473237,2019-02-20,5
2440,34560309,14729155,2018-06-03,6
2441,34560309,84457962,2018-05-11,16
2442,34560309,9723056,2019-08-19,12
2443,8098184,64577473,2020-02-15,5
2444,8098184,84166398,2019-06-06,19
2445,8098184,60170980,2020-09-09,17
2446,8098184,64577473,2018-07-01,9
2447,8098184,47033144,2020-09-18,6
2448,8098184,44858354,2019-02-08,14
2449,8098184,1435584,2019-04-01,3
2450,8098184,99388073,2018-04-14,15
2451,8098184,46239733,2019-04-09,15
2452,8098184,33463785,2019-09-20,8
2453,8098184,54178025,2020-09-12,7
2454,8098184,1435584,2019-09-19,11
2455,8098184,9723056,2018-07-21,12
2456,88514200,54178025,2018-04-11,13
2457,88514200,65410918,2018-06-13,11
2458,47648353,76430125,2019-03-09,14
2459,47648353,97713365,2018-09-09,18
2460,82355610,14729155,2018-03-20,8
2461,82355610,97713365,2020-01-17,4
2462,58290475,49416586,2019-04-01,4
2463,58290475,76430125,2020-06-18,15
2464,58290475,49416586,2018-07-13,17
2465,58290475,61657168,2020-03-02,1
2466,58290475,52970367,2018-04-06,6
2467,58290475,89034567,2020-06-01,8
2468,58290475,66679999,2019-07-19,13
2469,58290475,65410918,2019-01-18,7
2470,58290475,49616996,2019-06-19,19
2471,58290475,98473237,2018-03-16,4
2472,70520010,52970367,2018-09-21,20
2473,32270043,64577473,2019-05-14,7
2474,32270043,84166398,2019-06-13,15
2475,32270043,99699361,2020-05-12,7
2476,32270043,98446589,2020-07-20,9
2477,32270043,97713365,2020-01-14,5
2478,32270043,49416586,2020-03-03,11
2479,32270043,98473237,2018-02-01,19
2480,32270043,33463785,2020-02-08,16
2481,32270043,92047329,2018-04-13,7
2482,40217530,47033144,2019-05-14,4
2483,40217530,61657168,2020-04-04,18
2484,40217530,1477966,2019-05-19,2
2485,40217530,9723056,2019-05-13,13
2486,40217530,9723056,2018-09-07,1
2487,40217530,28606144,2019-04-14,20
2488,40217530,97713365,2019-04-03,10
2489,40217530,34792150,2019-02-12,5
2490,40217530,33463785,2019-06-18,11
2491,40217530,38968808,2018-03-06,12
2492,40217530,54178025,2018-06-07,10
2493,35377142,74883731,2018-02-14,11
2494,35377142,97713365,2018-02-15,12
2495,35377142,99388073,2019-07-13,20
2496,35377142,28606144,2018-08-17,11
2497,35377142,28606144,2018-09-18,6
2498,35377142,47033144,2019-02-17,20
2499,35377142,99388073,2020-03-05,6
2500,35377142,14372105,2018-09-18,18
2501,35377142,64577473,2018-02-20,3
2502,35377142,36237228,2020-06-01,13
2503,30920933,97713365,2018-07-04,13
2504,30920933,56140451,2020-05-06,19
2505,30920933,14372105,2020-07-19,11
2506,30920933,18377790,2020-09-06,9
2507,30920933,38968808,2018-09-11,13
2508,30920933,54178025,2019-07-03,8
2509,94899404,9723056,2020-04-21,11
2510,94899404,14729155,2019-05-06,9
2511,94899404,56856462,2019-06-09,15
2512,94899404,22176965,2019-07-15,3
2513,94899404,22176965,2020-05-17,10
2514,94899404,58832889,2020-03-20,19
2515,94899404,14729155,2018-08-19,6
2516,94899404,46239733,2018-02-11,14
2517,94899404,64577473,2019-08-20,14
2518,94899404,7770833,2018-07-17,16
2519,94899404,57745285,2019-07-21,14
2520,94899404,59830938,2020-06-13,6
2521,39063536,21795031,2019-03-15,19
2522,39063536,54178025,2020-07-13,7
2523,39063536,18377790,2019-03-06,10
2524,39063536,78189817,2018-08-14,20
2525,39063536,61657168,2019-01-16,4
2526,39063536,56140451,2018-01-18,12
2527,39063536,22176965,2018-08-14,20
2528,39063536,33463785,2020-07-18,17
2529,39063536,97713365,2019-01-16,15
2530,39063536,52970367,2019-07-02,7
2531,51760022,14372105,2019-08-02,19
2532,51760022,99208683,2020-02-09,19
2533,51760022,56140451,2020-04-04,11
2534,51760022,99699361,2019-09-12,9
2535,51760022,58832889,2019-07-12,5
2536,51760022,64577473,2020-05-10,19
2537,7722591,22176965,2018-01-17,7
2538,7722591,22176965,2019-06-09,6
2539,7722591,49616996,2020-08-17,10
2540,7722591,96820813,2019-09-13,10
2541,7722591,92047329,2019-09-17,19
2542,7722591,89034567,2018-07-15,17
2543,7722591,37194251,2019-05-06,6
2544,7722591,18377790,2018-01-02,1
2545,7722591,84457962,2018-03-21,3
2546,24292494,21795031,2020-04-07,15
2547,24292494,98446589,2018-06-05,1
2548,24292494,99208683,2018-09-07,20
2549,24292494,9723056,2020-01-21,1
2550,24292494,99208683,2019-04-05,8
2551,24292494,56856462,2020-02-12,20
2552,24292494,14372105,2019-04-16,20
2553,24292494,66679999,2018-04-18,19
2554,24292494,38968808,2019-05-20,13
2555,24292494,34157209,2020-01-17,11
2556,29081162,34157209,2019-05-15,9
2557,29081162,98473237,2019-08-10,13
2558,29081162,21795031,2019-04-03,6
2559,29081162,36237228,2018-08-02,10
2560,29081162,98446589,2020-07-12,6
2561,29081162,60170980,2020-07-12,11
2562,29081162,1435584,2018-07-01,9
2563,29081162,56140451,2018-07-01,19
2564,29081162,9723056,2020-07-06,16
2565,29081162,99208683,2018-07-12,17
2566,29081162,97713365,2018-05-07,10
2567,29081162,18377790,2019-07-16,7
2568,75376310,18377790,2019-05-02,4
2569,75376310,61657168,2020-06-05,15
2570,75376310,54178025,2018-02-02,10
2571,75376310,1477966,2019-05-12,18
2572,75376310,96820813,2018-03-13,12
2573,75376310,49416586,2019-04-14,11
2574,75376310,46239733,2019-02-09,15
2575,96611386,34792150,2018-07-02,6
2576,51181992,7770833,2018-06-17,8
2577,51181992,36237228,2018-04-20,1
2578,51181992,99388073,2019-02-02,10
2579,51181992,9723056,2019-03-07,14
2580,51181992,1477966,2018-03-19,9
2581,51181992,54178025,2019-06-10,9
2582,51181992,1435584,2019-04-07,11
2583,51181992,33463785,2018-09-05,20
2584,51181992,18377790,2020-05-16,10
2585,51181992,65410918,2018-09-04,19
2586,51181992,60170980,2019-03-04,4
2587,51181992,54178025,2020-01-02,15
2588,51181992,66679999,2020-02-19,7
2589,51181992,27206775,2018-09-04,5
2590,51181992,34792150,2019-03-18,14
2591,84365965,9723056,2018-06-08,6
2592,61945644,18377790,2020-07-11,16
2593,61945644,96820813,2019-01-16,18
2594,61945644,9723056,2018-06-02,15
2595,61945644,52970367,2019-02-09,14
2596,61945644,98473237,2018-09-09,17
2597,61945644,36237228,2020-04-12,6
2598,61945644,59830938,2018-09-06,7
2599,61945644,60170980,2019-01-16,5
2600,61945644,42985112,2020-01-16,11
2601,61945644,84457962,2020-02-16,17
2602,61945644,84457962,2019-04-02,10
2603,61945644,60170980,2018-08-03,13
2604,61945644,54178025,2020-05-21,6
2605,61945644,58832889,2018-08-05,14
2606,61945644,76430125,2018-02-09,17
2607,99941585,57745285,2020-03-20,4
2608,99941585,18377790,2020-08-06,2
2609,99941585,98446589,2019-06-08,4
2610,99941585,46239733,2019-03-07,4
2611,99941585,99208683,2020-01-17,14
2612,99941585,44858354,2019-07-04,2
2613,99941585,76430125,2018-07-11,16
2614,99941585,9723056,2019-01-18,1
2615,99941585,14729155,2020-01-19,4
2616,99941585,96820813,2020-06-12,6
2617,99941585,21795031,2018-01-03,19
2618,99941585,44858354,2020-03-20,4
2619,99941585,65410918,2020-09-16,19
2620,27625346,58832889,2019-03-05,2
2621,27625346,98446589,2019-02-02,1
2622,27625346,28606144,2020-05-14,9
2623,27625346,21795031,2020-04-12,4
2624,27625346,98473237,2019-09-03,14
2625,27625346,96820813,2018-03-17,2
2626,27625346,33463785,2020-05-16,10
2627,27625346,98473237,2019-07-11,3
2628,27625346,84457962,2018-01-04,14
2629,27625346,64577473,2018-02-17,15
2630,27625346,18377790,2018-03-08,12
2631,27625346,34792150,2019-04-07,13
2632,27625346,66679999,2020-09-12,4
2633,26538040,99699361,2018-07-16,15
2634,26538040,14729155,2018-02-14,7
2635,26538040,42985112,2019-08-09,7
2636,26538040,74883731,2019-03-02,6
2637,43250621,56140451,2019-07-12,18
2638,43250621,38968808,2020-09-10,15
2639,43250621,9723056,2018-03-08,17
2640,43250621,49416586,2018-09-07,8
2641,43250621,57745285,2020-01-17,8
2642,43250621,84166398,2018-05-09,1
2643,43250621,58832889,2018-09-12,16
2644,43250621,57745285,2020-03-02,18
2645,43250621,22176965,2018-09-14,4
2646,66452427,37194251,2019-08-02,6
2647,66452427,56140451,2020-01-04,7
2648,66452427,42985112,2018-01-05,8
2649,66452427,65410918,2018-05-13,5
2650,66452427,7770833,2020-09-03,5
2651,66452427,34157209,2019-01-20,7
2652,66452427,21795031,2020-08-18,15
2653,66452427,56140451,2020-07-21,20
2654,66452427,34157209,2019-06-16,1
2655,66452427,84166398,2019-07-14,5
2656,66452427,46239733,2019-06-04,11
2657,66452427,76430125,2019-06-02,19
2658,66452427,49616996,2018-01-19,8
2659,66452427,76430125,2019-01-08,11
2660,77853894,1477966,2018-05-03,1
2661,77853894,34792150,2019-08-13,12
2662,77853894,14729155,2019-03-08,19
2663,77853894,1477966,2018-05-19,14
2664,77853894,52970367,2018-02-11,2
2665,38894021,98473237,2018-07-03,1
2666,38894021,47033144,2019-03-09,6
2667,38894021,34792150,2020-01-18,2
2668,38894021,1477966,2019-04-07,18
2669,38894021,54178025,2019-06-11,13
2670,38894021,99699361,2019-05-09,1
2671,38894021,38968808,2019-03-13,11
2672,38894021,1477966,2019-07-08,2
2673,38894021,28606144,2019-01-12,16
2674,38894021,14372105,2019-04-19,19
2675,38894021,22176965,2018-08-21,10
2676,38894021,21795031,2019-03-10,10
2677,38894021,99388073,2019-08-21,9
2678,38894021,21795031,2018-03-17,14
2679,12711605,56856462,2018-07-19,20
2680,12711605,22176965,2018-02-06,9
