,고객이름,구매물건,구매갯수,최근방문날짜
7319,72309039,8801056015107,8,2018-01-18
7320,72309039,8809191574695,9,2020-03-19
7321,72309039,8802673003249,8,2020-08-12
7322,86089971,8801104290357,7,2019-03-18
7323,86089971,8805915531012,12,2020-02-13
7324,86089971,8809082727513,9,2019-02-17
7325,86089971,8801056042196,12,2020-07-12
7326,86089971,8809173200130,1,2019-06-02
7327,86089971,8806002000794,16,2020-04-01
7328,86089971,8801097178014,8,2020-04-12
7329,86089971,8809023003379,9,2019-06-18
7330,24883996,8801104290357,14,2018-03-12
7331,24883996,8806001083767,17,2018-04-11
7332,24883996,8801056924011,20,2018-09-10
7333,24883996,8801056033057,6,2018-07-18
7334,24883996,8802673003300,5,2020-03-02
7335,24883996,8801382144830,2,2018-03-07
7336,24883996,8801052727851,6,2019-02-16
7337,24883996,8809191574671,6,2019-02-21
7338,24883996,8801056033057,7,2019-05-03
7339,24883996,8806430012802,1,2018-05-09
7340,89150689,8809173200123,8,2019-08-02
7341,89150689,8801056001841,5,2020-03-03
7342,89150689,8802673003263,11,2020-02-14
7343,89150689,8803284605464,5,2018-07-19
7344,89150689,8806001084887,4,2018-03-05
7345,89150689,8801056787127,14,2018-03-03
7346,89150689,8801097130012,14,2019-01-18
7347,89150689,8801094503031,17,2020-06-20
7348,89150689,8806002010427,14,2020-06-15
7349,68554647,8804342387872,3,2019-03-20
7350,59558572,8809397830007,8,2019-05-04
7351,59558572,8809191574657,8,2019-04-09
7352,59558572,8809221606204,19,2019-05-01
7353,59558572,8809423620022,7,2019-09-11
7354,81114027,8801056030649,10,2018-09-01
7355,81114027,8801097250376,3,2019-07-03
7356,81114027,8801746672443,1,2020-04-01
7357,81114027,8809045670115,14,2018-09-20
7358,81114027,8801382134749,9,2018-02-04
7359,81114027,8801094222406,18,2019-09-02
7360,81114027,8801056030649,1,2019-06-04
7361,81114027,8804342310108,8,2018-01-09
7362,8110300,8801104290357,10,2018-09-11
7363,8110300,8809040935110,14,2019-03-04
7364,8110300,8809423620046,1,2019-02-15
7365,8110300,8804342398984,18,2020-06-21
7366,8110300,8809082727520,14,2018-09-12
7367,8110300,8806001084887,4,2019-09-12
7368,8110300,8801097250383,7,2018-07-18
7369,8110300,8801382127574,13,2019-02-09
7370,8110300,8806002003931,20,2018-02-15
7371,8110300,8801382134824,2,2018-05-13
7372,56503226,8806002000794,8,2019-09-07
7373,56503226,8801056021062,7,2018-03-04
7374,56503226,8801037037852,6,2019-03-17
7375,56503226,8809382930231,13,2019-01-03
7376,4928727,8801056688127,12,2018-03-07
7377,4928727,8806002003931,17,2018-08-12
7378,4928727,8801056033026,15,2018-09-09
7379,4928727,8809409910154,2,2020-09-18
7380,4928727,8806002010427,20,2020-03-21
7381,4928727,8802774000369,12,2020-04-11
7382,4928727,8806430012802,13,2020-01-17
7383,4928727,8801097250369,9,2019-06-09
7384,4928727,8809228158898,1,2019-02-15
7385,25041574,8801056164011,7,2018-05-15
7386,25041574,8801382137382,5,2018-09-09
7387,25041574,8801097250053,13,2019-02-18
7388,25041574,8806001085020,16,2020-08-11
7389,25041574,8801056033026,4,2020-06-10
7390,25041574,8801043650700,17,2020-02-08
7391,25041574,8801056017583,15,2018-05-12
7392,25041574,8801056033026,19,2018-01-05
7393,21990101,8801056024062,20,2018-05-04
7394,21990101,8806430012802,8,2020-09-20
7395,21990101,8802673003201,9,2019-06-14
7396,21990101,8801104500067,14,2020-03-02
7397,78651388,8809191574657,17,2018-04-14
7398,78651388,8809040935110,17,2019-02-04
7399,78651388,8802673003263,3,2020-01-04
7400,78651388,8802774000987,7,2020-03-08
7401,78651388,8809050511038,1,2018-09-05
7402,78651388,8804342310108,8,2019-07-19
7403,78651388,8809125060836,7,2018-05-19
7404,78651388,8809382930248,9,2019-01-15
7405,78651388,8809423870014,10,2019-08-07
7406,38145594,8801056787127,6,2020-06-21
7407,38145594,8809173200123,4,2018-01-02
7408,38145594,8801056021062,8,2019-03-16
7409,38145594,8801056017583,8,2018-06-14
7410,38145594,8801056064761,10,2018-03-19
7411,38145594,8801382128694,15,2020-08-01
7412,38145594,8801097231016,4,2019-04-07
7413,38145594,8801056015107,18,2018-02-19
7414,38145594,8801056688011,9,2018-03-01
7415,38145594,8801056058227,5,2019-02-12
7416,56685367,8809023009340,20,2019-02-17
7417,56685367,8801056038649,4,2018-06-14
7418,56685367,8804342343434,2,2019-01-09
7419,56685367,8806002004044,18,2018-06-15
7420,56685367,8801094503000,14,2019-09-06
7421,56685367,8801056001841,16,2019-04-21
7422,56685367,8806002010571,11,2018-03-20
7423,97981800,8801097178090,16,2018-07-20
7424,97981800,8801097250413,12,2020-03-14
7425,97981800,8809424480021,17,2020-01-10
7426,97981800,8809027331317,18,2019-08-03
7427,97981800,8809409910123,1,2020-09-02
7428,2376347,8809191574657,14,2020-01-15
7429,2376347,8801094503901,10,2019-03-13
7430,2376347,8806001083750,6,2018-05-18
7431,2376347,8803284607659,13,2019-09-10
7432,2376347,8801056714017,5,2020-03-15
7433,2376347,8801043650199,11,2018-09-14
7434,2376347,8809106188092,10,2020-04-01
7435,2376347,8806003011522,13,2019-08-17
7436,2376347,8801094563004,10,2018-04-09
7437,2564523,8801382130826,1,2019-08-17
7438,2564523,8802673003355,13,2019-06-20
7439,2564523,8801094223007,12,2019-03-01
7440,2564523,8806002003900,7,2018-07-08
7441,78779602,8806002010441,4,2018-05-19
7442,78779602,8801056065805,16,2019-03-02
7443,78779602,8809068661008,4,2018-02-12
7444,41025987,8809050511038,4,2019-07-02
7445,41025987,8801056487010,13,2018-09-19
7446,41025987,8801056154066,8,2020-07-04
7447,41025987,8806001083767,5,2019-07-03
7448,41025987,8809057795523,8,2020-02-16
7449,41025987,8806003011522,12,2018-01-07
7450,41025987,8809332391303,17,2020-09-13
7451,41025987,8806001084887,12,2018-04-17
7452,23855033,8801056034740,6,2018-06-04
7453,23855033,8809068661008,20,2020-08-15
7454,26468252,8809023003379,2,2018-02-21
7455,26468252,8809027331706,5,2018-03-03
7456,26468252,8809424480021,16,2019-09-10
7457,26468252,8809423620008,13,2020-08-16
7458,26468252,8801056924011,13,2020-06-17
7459,26468252,8801097130036,19,2018-02-16
7460,26468252,8801097130036,17,2020-01-18
7461,26468252,8809173200147,2,2019-05-18
7462,76358982,8801094232702,14,2019-04-05
7463,76358982,8801382134848,12,2020-01-18
7464,76358982,8809068661176,19,2020-06-15
7465,76358982,8804074600546,11,2020-01-17
7466,76358982,8801056024062,14,2020-05-05
7467,76358982,8809382930224,6,2019-05-03
7468,26864895,8809253640177,8,2019-04-07
7469,26864895,8806001084542,7,2019-05-21
7470,26864895,8801037037869,13,2018-06-19
7471,26864895,88004334,9,2018-02-20
7472,26864895,8809228150021,20,2018-03-18
7473,26864895,8809423870014,12,2018-04-05
7474,26864895,8809045670115,18,2020-01-08
7475,26864895,8809323750010,14,2020-01-19
7476,26864895,8806002010427,1,2020-05-07
7477,26864895,8803284605464,1,2019-02-12
7478,75266826,8809409910154,11,2019-01-03
7479,75266826,8801094483005,18,2018-01-20
7480,75266826,8809082723386,15,2020-02-02
7481,75266826,8809057795509,3,2019-07-13
7482,75266826,8809228150014,11,2020-05-15
7483,75266826,8801382139072,1,2019-07-01
7484,75266826,8809027332932,3,2020-07-12
7485,75266826,8809191574657,17,2020-09-06
7486,75266826,8801056009731,20,2020-06-02
7487,75266826,8801056055189,12,2019-08-21
7488,10622686,8801056233013,1,2019-08-20
7489,10622686,8809380760175,4,2018-01-04
7490,10622686,8801097850019,10,2020-02-04
7491,10622686,8801094222703,13,2020-02-15
7492,10622686,8802774003445,5,2019-05-12
7493,10622686,8801056003364,8,2018-07-14
7494,56043424,8809110700044,1,2020-08-19
7495,56043424,8802673003300,5,2019-05-18
7496,37967578,8809050511038,20,2020-06-06
7497,83101924,8809023009333,1,2018-09-04
7498,83101924,8809397830007,18,2019-05-16
7499,83101924,8809082727537,15,2019-09-02
7500,83101924,8801056389123,17,2019-01-01
7501,83101924,8801056005672,1,2019-01-06
7502,83101924,8801056042219,6,2018-06-21
7503,83101924,8801056298128,18,2018-08-03
7504,83101924,8804074100350,18,2018-06-08
7505,83101924,8801097250413,17,2019-09-19
7506,7787066,8801056015107,2,2020-02-13
7507,7787066,8806430012802,14,2019-01-16
7508,7787066,8801382137382,4,2019-08-02
7509,41330060,8809045670115,4,2018-07-07
7510,41330060,8801056233013,8,2020-05-14
7511,42160913,8801043650762,17,2018-05-14
7512,42160913,8801382128694,16,2020-06-08
7513,42160913,8809173200345,20,2020-04-06
7514,42160913,8809057795509,18,2020-03-03
7515,42160913,8801056201012,2,2019-02-13
7516,42160913,8806001083767,9,2018-02-20
7517,42160913,8809023009340,19,2018-03-11
7518,42160913,8809228158898,18,2020-06-01
7519,42160913,8806001083798,18,2018-07-14
7520,45749302,8801097178014,11,2019-04-10
7521,67213848,8802673003218,4,2018-08-15
7522,67213848,8801056032388,12,2019-08-10
7523,56324191,8803284607659,17,2019-01-10
7524,56324191,8801746672443,12,2018-03-14
7525,56324191,8801097178014,7,2019-06-06
7526,56324191,8803284605532,6,2019-02-09
7527,56324191,8809057550023,19,2018-05-20
7528,56324191,8801382134824,11,2019-09-14
7529,82433616,880105665874,20,2020-03-09
7530,82433616,8809050511038,9,2019-01-03
7531,82433616,8809057550023,12,2018-06-16
7532,82433616,8807920310347,8,2020-08-02
7533,82433616,8809003432328,9,2018-04-07
7534,82433616,8805915531036,8,2020-04-10
7535,82433616,8809057550023,18,2020-01-08
7536,10055976,8809023001269,3,2018-01-11
7537,10055976,8801382131014,13,2018-08-11
7538,10055976,8801043650762,7,2018-05-15
7539,32860959,8801056009731,1,2018-09-07
7540,32860959,8801056030649,17,2020-04-18
7541,32860959,8801094602208,8,2019-02-10
7542,32860959,8805915530633,9,2018-07-06
7543,32860959,8801097250369,5,2020-02-09
7544,74717771,8801056298012,19,2019-04-04
7545,74717771,8809323750010,19,2018-08-10
7546,74717771,8801094222406,1,2018-07-07
7547,74717771,8809423870007,12,2018-08-06
7548,74717771,8801094232702,17,2018-04-13
7549,74717771,8801056298128,8,2020-02-01
7550,74717771,8801037018646,11,2020-02-13
7551,74717771,8809323750010,6,2020-07-19
7552,74717771,8802673003300,20,2020-01-01
7553,74717771,8801056022112,11,2018-09-16
7554,36811671,8801056487010,17,2019-05-14
7555,36811671,8809057795523,9,2018-05-13
7556,36811671,8809050511083,19,2020-01-06
7557,36811671,8806003011362,12,2020-04-10
7558,83840315,8809082727537,9,2020-06-09
7559,83840315,8802673003263,1,2020-08-20
7560,72624390,8809080300039,1,2019-06-14
7561,72624390,8806001085020,11,2018-06-11
7562,72624390,8801056389017,4,2019-06-16
7563,72624390,8801097178038,16,2019-05-06
7564,34905469,8801382130383,5,2019-09-06
7565,99358878,8801056038649,11,2019-03-19
7566,99358878,8801056164011,17,2019-06-12
7567,99358878,8806020310530,12,2019-08-11
7568,99358878,8804342310108,15,2018-02-21
7569,99358878,8801094502102,12,2019-04-11
7570,99358878,8806002010977,17,2018-01-16
7571,83882496,8809135308157,5,2018-01-17
7572,95494442,8809110700044,4,2018-07-01
7573,95494442,8801097250413,12,2020-02-07
7574,95494442,8809027331713,7,2019-08-12
7575,95494442,8806430012819,8,2020-08-18
7576,94217579,8809003432304,2,2018-03-15
7577,94217579,8809382930224,16,2018-04-01
7578,94217579,8809173200130,3,2019-04-20
7579,94217579,8801056001858,12,2018-06-10
7580,94217579,8809423870007,16,2020-07-15
7581,94217579,8802673003317,5,2019-01-06
7582,94217579,8809380760175,8,2018-06-02
7583,94217579,8801043900027,20,2019-03-09
7584,32173140,8809221606204,19,2019-09-05
7585,32173140,8801056038649,6,2019-04-13
7586,32173140,8801382130820,4,2019-09-18
7587,32173140,8801056201012,4,2018-07-04
7588,32173140,8801382127284,5,2020-02-11
7589,32173140,8801382127574,16,2019-06-19
7590,32173140,8801056018160,8,2020-09-17
7591,32173140,8806020311353,4,2018-05-20
7592,32173140,8809050511144,16,2020-06-08
7593,76667860,8801094473006,7,2018-09-03
7594,76667860,8801056005719,13,2018-07-15
7595,76667860,8804074100350,6,2018-07-07
7596,35882508,8801382130840,4,2019-01-06
7597,35882508,8801043900027,8,2019-02-10
7598,35882508,8809050511090,20,2020-05-17
7599,35882508,8809068661152,8,2018-01-20
7600,35882508,8801056714017,17,2019-07-17
7601,61032507,8801056065768,6,2020-08-04
7602,61032507,8809323750010,19,2018-09-05
7603,61032507,8801056005719,15,2020-09-11
7604,54694257,8801056018160,1,2019-09-21
7605,54694257,8809045670115,8,2018-08-09
7606,54694257,8802673003225,18,2019-04-18
7607,54694257,8809191574671,18,2020-06-15
7608,54694257,8809027332932,7,2020-01-07
7609,54694257,8801056487010,19,2020-08-03
7610,54694257,8809332392768,7,2020-04-04
7611,54694257,8809003432328,20,2020-06-05
7612,54694257,8801097150010,8,2019-03-14
7613,74456740,8809423620039,5,2020-08-15
7614,74456740,8802774000987,2,2020-06-20
7615,74456740,8801753100885,4,2018-04-19
7616,74456740,8809253640177,7,2018-05-17
7617,74456740,8801382134848,3,2020-07-04
7618,74456740,8809023001269,17,2019-06-11
7619,74456740,8806001084894,4,2020-03-07
7620,46044473,8801382130840,17,2020-05-18
7621,48515724,8801056017583,7,2019-08-07
7622,48515724,8803284605464,10,2020-05-15
7623,48515724,8809082723379,1,2019-09-19
7624,48515724,8807920310347,9,2018-09-03
7625,38332633,8801097231016,1,2019-03-09
7626,38332633,8801056024062,14,2020-04-15
7627,38332633,8809068661169,11,2020-01-15
7628,38332633,8809135308157,8,2020-02-16
7629,38332633,8806002003030,4,2019-04-16
7630,38332633,8802774001014,8,2020-03-02
7631,38332633,8801056487010,2,2019-03-11
7632,38332633,8809023009340,7,2020-07-05
7633,38332633,8801056688011,13,2020-08-15
7634,38332633,8806003011522,4,2020-01-16
7635,53481141,8809023001269,4,2018-05-07
7636,53481141,8801056033057,15,2020-01-10
7637,94404716,8801382144823,4,2020-04-20
7638,94404716,8801056924011,5,2020-09-18
7639,94404716,8809027331713,16,2018-07-15
7640,94404716,8805915531012,14,2019-08-20
7641,94404716,8801056005672,20,2019-07-04
7642,94404716,8806002010441,6,2020-04-03
7643,7840338,8809027332932,4,2020-06-03
7644,7840338,8801094223007,13,2020-01-18
7645,7840338,8809125060836,5,2019-01-19
7646,7840338,8801097250383,5,2020-09-10
7647,7840338,8809382930231,1,2018-03-03
7648,7840338,8801056006259,19,2020-07-17
7649,7840338,8809191574640,20,2020-09-14
7650,7840338,8809380760175,8,2020-06-17
7651,54105079,8801746672443,4,2019-03-04
7652,54105079,8809382930200,2,2020-01-18
7653,54105079,8806002003931,5,2020-03-07
7654,54105079,8809023003379,4,2020-05-05
7655,54105079,8809003432304,11,2019-07-14
7656,54105079,8804342398984,19,2020-02-14
7657,54105079,8803284605464,14,2019-06-04
7658,54105079,8801056005237,10,2020-07-02
7659,5251163,8801056006297,14,2018-04-11
7660,5251163,8809082727520,8,2020-02-06
7661,5251163,8809110700044,7,2019-03-09
7662,5251163,8801382127284,9,2018-08-04
7663,5251163,8801043650700,12,2019-09-19
7664,5251163,8801056389017,11,2019-05-02
7665,5251163,8809423620046,12,2020-06-14
7666,5251163,8801094602406,9,2020-06-08
7667,49531419,8801056022112,2,2018-04-01
7668,49531419,8801382130820,12,2019-05-12
7669,49531419,8801382135418,4,2019-08-12
7670,49531419,8801056005237,20,2018-01-19
7671,49531419,8803284605532,20,2020-02-20
7672,49531419,8809110700044,18,2018-04-18
7673,49531419,8801056036775,12,2019-08-07
7674,49531419,8809080300060,16,2020-03-10
7675,49531419,8801037037852,1,2020-08-03
7676,49531419,8809382930217,7,2018-03-13
7677,56358666,8801382128038,15,2020-08-20
7678,56358666,8801056298128,12,2018-04-11
7679,56358666,8801056298012,5,2019-06-21
7680,56358666,8801056055189,12,2019-05-18
7681,56358666,8801056714017,5,2019-06-07
7682,56358666,8801056007163,12,2019-02-21
7683,56358666,8809110700051,14,2018-05-09
7684,56358666,8801382128694,1,2019-03-06
7685,56358666,8801382130820,15,2019-08-18
7686,56358666,8801056065829,11,2019-04-19
7687,96813995,8809040935110,6,2020-04-02
7688,96813995,8804342387872,3,2019-05-21
7689,43235271,8809023009593,11,2020-02-04
7690,43235271,8809382930224,5,2018-08-18
7691,43235271,8801056154066,16,2018-09-01
7692,43235271,8809068661152,4,2018-08-08
7693,43235271,8801056030649,13,2018-02-18
7694,43235271,8801382130820,16,2018-04-16
7695,43235271,8809040935110,1,2020-01-11
7696,43235271,8801097131019,9,2019-01-02
7697,43235271,8806002004044,19,2020-01-21
7698,43235271,8801104500067,16,2018-02-04
7699,8478458,8801382128038,1,2020-01-11
7700,8478458,8809068661152,3,2018-02-21
7701,8478458,8801052727837,7,2019-05-15
7702,8478458,8809424480021,1,2018-09-03
7703,8478458,8806001084542,13,2018-04-03
7704,8478458,8801097250413,18,2019-04-03
7705,8478458,8801382130820,10,2020-02-08
7706,8478458,8801097187016,16,2019-07-01
7707,92585801,8809080300039,11,2019-05-05
7708,92585801,8801056018160,4,2020-09-02
7709,27468418,8801056487010,1,2018-05-17
7710,27468418,8801056015107,6,2020-04-19
7711,27468418,8809397830014,3,2018-07-19
7712,27468418,8801056688127,5,2018-05-20
7713,27468418,8801097130036,14,2018-05-06
7714,27468418,8801382138686,8,2020-06-11
7715,27468418,8801056001285,6,2018-08-12
7716,15127487,8801043650762,20,2020-02-17
7717,15127487,8801097150010,9,2018-02-14
7718,15127487,8806020310530,16,2020-07-21
7719,15127487,8801097178014,5,2020-04-08
7720,15127487,8809397830007,1,2019-05-14
7721,18721151,8809125060850,13,2019-06-07
7722,18721151,8809027331744,11,2020-08-15
7723,45422427,8801097187016,5,2018-05-06
7724,45422427,8801382138686,16,2020-04-19
7725,45422427,8809221606204,3,2020-04-04
7726,45422427,8806002010670,20,2020-05-10
7727,45422427,8809057795523,15,2018-03-20
7728,97089105,8802673003225,20,2020-07-18
7729,97089105,8801056005237,17,2020-05-18
7730,97089105,8801056055189,15,2019-05-02
7731,97089105,8809082723379,3,2020-02-14
7732,97089105,8801094222406,12,2018-02-08
7733,97089105,8801056024062,20,2018-05-16
7734,97089105,8801056064747,20,2018-03-08
7735,97089105,8801382127574,19,2018-03-10
7736,26881037,8809068661152,10,2020-06-17
7737,26881037,8802774001014,9,2019-06-13
7738,26881037,8802673003317,16,2019-03-16
7739,26881037,8801097250413,16,2019-06-05
7740,26881037,8801382135418,1,2020-02-20
7741,26881037,8809125060836,6,2019-06-20
7742,26881037,8801056005719,10,2019-02-17
7743,26881037,8809332392768,14,2019-04-09
7744,26881037,8806001085020,3,2020-01-08
7745,44179312,8801056233013,17,2019-03-04
7746,44179312,8809397830014,18,2020-09-17
7747,44179312,8801097150010,18,2020-09-01
7748,44179312,8801097178014,16,2018-02-01
7749,19125093,8809382930231,12,2020-06-19
7750,19125093,8802673003225,5,2020-06-17
7751,19125093,8801382128694,18,2019-02-21
7752,19125093,8802673003232,9,2020-07-11
7753,19125093,8801056042196,4,2019-07-12
7754,19125093,8809423620008,17,2018-03-21
7755,19125093,8802673003256,17,2018-03-11
7756,19125093,8801094603007,6,2020-01-19
7757,19125093,8801382132455,6,2018-09-20
7758,30429559,8801056688011,17,2019-02-15
7759,30429559,8802673003317,17,2018-05-08
7760,30429559,8801056064747,7,2019-09-04
7761,30429559,8806002003023,8,2019-09-03
7762,30429559,8801056051747,2,2019-03-12
7763,53773586,880105665874,18,2019-03-17
7764,53773586,8801056389123,8,2019-01-19
7765,53773586,8801056036775,17,2019-04-18
7766,85372726,8809382930231,6,2020-01-11
7767,85372726,8801097178090,14,2018-06-16
7768,42439675,8801056017583,10,2018-06-11
7769,42439675,8801097178090,15,2020-05-11
7770,42439675,8809135303633,11,2020-03-01
